date_mutation,valeur_fonciere,nom_commune,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
10/01/2020,290000,Beaucouzé,38,2,881,-0.654088,47.459633
22/01/2020,535000,Angers,70,3,508,-0.565658,47.482425
22/01/2020,535000,Angers,35,2,508,-0.565658,47.482425
22/01/2020,535000,Angers,35,2,508,-0.565658,47.482425
22/01/2020,535000,Angers,70,3,508,-0.565658,47.482425
22/01/2020,535000,Angers,35,2,508,-0.565658,47.482425
22/01/2020,535000,Angers,40,2,508,-0.565658,47.482425
23/01/2020,248000,Bouchemaine,27,1,161,-0.619483,47.408237
11/02/2020,158000,Bécon-les-Granits,103,5,1155,-0.792306,47.501679
11/02/2020,158000,Bécon-les-Granits,75,3,1155,-0.792306,47.501679
31/01/2020,56000,Chaudefonds-sur-Layon,24,1,26,-0.708568,47.32443
12/02/2020,500000,Saint-Léger-de-Linières,116,5,1892,-0.656373,47.458079
12/02/2020,500000,Saint-Léger-de-Linières,70,2,1892,-0.656373,47.458079
21/02/2020,200000,Val-du-Layon,95,3,653,-0.632818,47.302334
04/03/2020,124000,Saint-Georges-sur-Loire,67,2,59,-0.761763,47.40981
04/03/2020,124000,Saint-Georges-sur-Loire,55,2,59,-0.761763,47.40981
27/02/2020,128250,Saint-Clément-de-la-Place,25,1,221,-0.74607,47.524665
10/03/2020,280000,Terranjou,64,2,400,-0.453215,47.268701
10/03/2020,280000,Terranjou,62,2,400,-0.453215,47.268701
10/03/2020,280000,Terranjou,64,2,400,-0.453215,47.268701
10/03/2020,280000,Terranjou,63,2,400,-0.453215,47.268701
10/03/2020,280000,Terranjou,57,2,400,-0.453215,47.268701
17/03/2020,132500,Chalonnes-sur-Loire,48,1,71,-0.767535,47.354002
17/03/2020,132500,Chalonnes-sur-Loire,40,1,71,-0.767535,47.354002
19/03/2020,100474.91,Angers,122,1,855,-0.561009,47.472717
17/03/2020,300000,Saint-Lambert-la-Potherie,56,3,714,-0.677768,47.482882
17/03/2020,300000,Saint-Lambert-la-Potherie,88,4,714,-0.677768,47.482882
17/03/2020,300000,Saint-Lambert-la-Potherie,32,2,714,-0.677768,47.482882
21/03/2020,255000,Angers,44,2,134,-0.595292,47.473541
21/03/2020,255000,Angers,32,2,134,-0.595292,47.473541
21/03/2020,255000,Angers,40,2,134,-0.595292,47.473541
09/04/2020,800000,Angers,44,2,329,-0.561674,47.476662
09/04/2020,800000,Angers,35,2,329,-0.561674,47.476662
09/04/2020,800000,Angers,39,2,329,-0.561674,47.476662
09/04/2020,800000,Angers,41,1,329,-0.561674,47.476662
09/04/2020,800000,Angers,30,2,329,-0.561674,47.476662
09/04/2020,800000,Angers,39,2,329,-0.561674,47.476662
09/04/2020,800000,Angers,38,2,329,-0.561674,47.476662
09/04/2020,800000,Angers,40,2,329,-0.561674,47.476662
10/04/2020,165770,Angers,80,3,181,-0.564281,47.482948
10/04/2020,165770,Angers,25,1,181,-0.564281,47.482948
14/05/2020,92500,Brissac Loire Aubance,35,2,78,-0.446769,47.352572
02/06/2020,380000,Bouchemaine,72,4,102,-0.608825,47.422005
02/06/2020,900000,Beaucouzé,65,3,1421,-0.619737,47.470813
16/06/2020,200000,Chalonnes-sur-Loire,32,1,409,-0.759255,47.351815
16/06/2020,200000,Chalonnes-sur-Loire,31,1,243,-0.759011,47.351651
16/06/2020,200000,Chalonnes-sur-Loire,22,1,243,-0.759011,47.351651
04/06/2020,210000,Saint-Martin-du-Fouilloux,70,3,124,-0.705376,47.430623
04/06/2020,210000,Saint-Martin-du-Fouilloux,70,3,124,-0.705376,47.430623
04/06/2020,210000,Saint-Martin-du-Fouilloux,70,3,124,-0.705376,47.430623
22/06/2020,293000,Angers,27,2,66,-0.56334,47.479928
22/06/2020,293000,Angers,29,2,66,-0.56334,47.479928
22/06/2020,293000,Angers,48,3,66,-0.56334,47.479928
07/07/2020,230000,Chalonnes-sur-Loire,48,3,325,-0.759751,47.352278
07/07/2020,230000,Chalonnes-sur-Loire,32,2,325,-0.759751,47.352278
07/07/2020,230000,Chalonnes-sur-Loire,32,2,325,-0.759751,47.352278
07/07/2020,230000,Chalonnes-sur-Loire,48,3,325,-0.759751,47.352278
31/07/2020,370000,Angers,90,4,263,-0.589002,47.475929
31/08/2020,750000,Angers,40,2,70,-0.563883,47.478037
31/08/2020,750000,Angers,35,2,70,-0.563883,47.478037
31/08/2020,750000,Angers,85,3,254,-0.564022,47.477977
31/08/2020,750000,Angers,25,2,254,-0.564022,47.477977
31/08/2020,750000,Angers,80,3,254,-0.564022,47.477977
31/08/2020,750000,Angers,50,2,254,-0.564022,47.477977
31/08/2020,750000,Angers,88,5,254,-0.564022,47.477977
26/08/2020,22000,Chemillé-en-Anjou,116,6,519,-0.64541,47.264248
27/08/2020,220000,Chalonnes-sur-Loire,100,3,568,-0.759995,47.352264
27/08/2020,220000,Chalonnes-sur-Loire,80,3,568,-0.759995,47.352264
21/09/2020,145000,Saint-Léger-de-Linières,38,2,858,-0.681275,47.447728
21/09/2020,145000,Saint-Léger-de-Linières,35,0,858,-0.681275,47.447728
02/10/2020,450000,Bouchemaine,44,3,634,-0.619728,47.408393
02/10/2020,450000,Bouchemaine,60,2,634,-0.619728,47.408393
02/10/2020,450000,Bouchemaine,80,2,634,-0.619728,47.408393
02/10/2020,450000,Bouchemaine,60,2,634,-0.619728,47.408393
16/09/2020,310000,La Possonnière,25,2,1050,-0.707247,47.369092
29/09/2020,320000,Angers,23,1,147,-0.563632,47.477405
29/09/2020,320000,Angers,34,1,147,-0.563632,47.477405
29/09/2020,320000,Angers,41,1,147,-0.563632,47.477405
29/09/2020,320000,Angers,37,1,147,-0.563632,47.477405
29/09/2020,320000,Angers,12,1,147,-0.563632,47.477405
29/09/2020,320000,Angers,26,1,147,-0.563632,47.477405
29/09/2020,320000,Angers,23,1,147,-0.563632,47.477405
29/09/2020,320000,Angers,43,1,147,-0.563632,47.477405
29/09/2020,320000,Angers,26,1,147,-0.563632,47.477405
01/10/2020,70000,Angers,100,6,14,-0.560696,47.479838
01/10/2020,55000,Angers,100,6,15,-0.560696,47.479838
24/09/2020,180000,Saint-Georges-sur-Loire,38,1,126,-0.762174,47.409605
24/09/2020,180000,Saint-Georges-sur-Loire,47,3,126,-0.762174,47.409605
22/10/2020,370000,Angers,43,2,427,-0.550817,47.489525
22/10/2020,370000,Angers,43,2,427,-0.550817,47.489525
22/10/2020,370000,Angers,21,1,427,-0.550817,47.489525
22/10/2020,370000,Angers,43,2,427,-0.550817,47.489525
07/10/2020,110000,Val-du-Layon,60,3,156,-0.632077,47.302564
07/10/2020,110000,Val-du-Layon,70,2,156,-0.632077,47.302564
07/10/2020,110000,Val-du-Layon,40,2,156,-0.632077,47.302564
09/10/2020,417000,Cantenay-Épinard,64,3,107,-0.568749,47.530172
09/10/2020,417000,Cantenay-Épinard,16,1,107,-0.568749,47.530172
09/10/2020,417000,Cantenay-Épinard,52,3,107,-0.568749,47.530172
09/10/2020,417000,Cantenay-Épinard,16,1,107,-0.568749,47.530172
09/10/2020,417000,Cantenay-Épinard,67,3,107,-0.568749,47.530172
13/11/2020,300000,Angers,231,8,103,-0.570522,47.473581
23/11/2020,150000,Denée,52,2,235,-0.617489,47.396811
23/11/2020,150000,Denée,145,3,235,-0.617489,47.396811
27/11/2020,210000,Denée,50,2,138,-0.60716,47.379803
27/11/2020,210000,Denée,60,3,138,-0.60716,47.379803
27/11/2020,210000,Denée,50,2,138,-0.60716,47.379803
17/11/2020,50000,Val-du-Layon,60,2,103,-0.670901,47.329467
09/12/2020,150000,Rochefort-sur-Loire,97,5,204,-0.657674,47.356956
09/12/2020,150000,Rochefort-sur-Loire,70,3,204,-0.657674,47.356956
15/12/2020,192000,Val d'Erdre-Auxence,42,2,1091,-0.898437,47.46529
21/12/2020,263000,Val-du-Layon,66,3,1114,-0.676762,47.332689
21/12/2020,263000,Val-du-Layon,66,3,1114,-0.676762,47.332689
22/12/2020,100000,Angers,72,3,123,-0.561974,47.473561
22/12/2020,100000,Angers,105,5,123,-0.561974,47.473561
31/12/2020,620000,Angers,43,2,76,-0.561593,47.474942
31/12/2020,620000,Angers,39,2,76,-0.561593,47.474942
31/12/2020,620000,Angers,45,2,76,-0.561593,47.474942
10/01/2020,124000,Mauges-sur-Loire,48,2,74,-1.01839,47.363228
10/01/2020,124000,Mauges-sur-Loire,90,3,74,-1.01839,47.363228
10/01/2020,462000,Cholet,56,3,191,-0.877904,47.062716
10/01/2020,462000,Cholet,34,1,191,-0.877904,47.062716
10/01/2020,462000,Cholet,46,2,191,-0.877904,47.062716
10/01/2020,462000,Cholet,84,3,191,-0.877904,47.062716
13/01/2020,160000,Beaupréau-en-Mauges,52,2,116,-0.993142,47.199872
13/01/2020,160000,Beaupréau-en-Mauges,72,4,116,-0.993142,47.199872
13/01/2020,160000,Beaupréau-en-Mauges,77,3,116,-0.993142,47.199872
13/01/2020,205000,Cholet,41,2,116,-0.87913,47.060902
13/01/2020,205000,Cholet,29,1,116,-0.87913,47.060902
13/01/2020,205000,Cholet,35,1,116,-0.87913,47.060902
13/01/2020,205000,Cholet,36,1,116,-0.87913,47.060902
13/01/2020,205000,Cholet,22,1,116,-0.87913,47.060902
09/01/2020,197000,Bégrolles-en-Mauges,75,4,206,-0.937504,47.139738
09/01/2020,197000,Bégrolles-en-Mauges,70,3,206,-0.937504,47.139738
09/01/2020,197000,Bégrolles-en-Mauges,35,2,206,-0.937504,47.139738
09/01/2020,197000,Bégrolles-en-Mauges,37,2,206,-0.937504,47.139738
11/02/2020,131500,Cholet,68,2,152,-0.87567,47.061499
13/02/2020,282000,Chemillé-en-Anjou,59,2,667,-0.728714,47.215833
13/02/2020,282000,Chemillé-en-Anjou,65,3,667,-0.728714,47.215833
13/02/2020,282000,Chemillé-en-Anjou,83,4,667,-0.728714,47.215833
13/02/2020,282000,Chemillé-en-Anjou,62,3,667,-0.728714,47.215833
13/02/2020,180000,Mauges-sur-Loire,100,3,492,-0.858007,47.389409
13/02/2020,180000,Mauges-sur-Loire,32,1,492,-0.858007,47.389409
13/02/2020,442000,Cholet,38,2,138,-0.878717,47.061935
13/02/2020,442000,Cholet,45,2,138,-0.878717,47.061935
13/02/2020,442000,Cholet,32,2,138,-0.878717,47.061935
13/02/2020,442000,Cholet,34,2,138,-0.878717,47.061935
13/02/2020,442000,Cholet,34,2,138,-0.878717,47.061935
31/01/2020,155000,Chemillé-en-Anjou,50,3,487,-0.725164,47.206049
31/01/2020,155000,Chemillé-en-Anjou,32,2,487,-0.725164,47.206049
31/01/2020,155000,Chemillé-en-Anjou,32,2,487,-0.725164,47.206049
11/02/2020,230000,Montrevault-sur-Èvre,29,2,912,-1.047954,47.264444
11/02/2020,230000,Montrevault-sur-Èvre,49,2,912,-1.047954,47.264444
11/02/2020,230000,Montrevault-sur-Èvre,48,2,912,-1.047954,47.264444
11/02/2020,230000,Montrevault-sur-Èvre,52,2,749,-1.047954,47.264444
11/02/2020,230000,Montrevault-sur-Èvre,48,2,749,-1.047954,47.264444
11/02/2020,230000,Montrevault-sur-Èvre,52,2,912,-1.047954,47.264444
11/02/2020,230000,Montrevault-sur-Èvre,29,2,749,-1.047954,47.264444
11/02/2020,230000,Montrevault-sur-Èvre,49,2,749,-1.047954,47.264444
11/02/2020,230000,Montrevault-sur-Èvre,70,3,749,-1.047954,47.264444
11/02/2020,230000,Montrevault-sur-Èvre,70,3,749,-1.047954,47.264444
11/02/2020,230000,Montrevault-sur-Èvre,70,3,912,-1.047954,47.264444
11/02/2020,230000,Montrevault-sur-Èvre,70,3,912,-1.047954,47.264444
12/02/2020,180000,Beaupréau-en-Mauges,45,2,70,-0.86415,47.195702
12/02/2020,180000,Beaupréau-en-Mauges,79,3,70,-0.86415,47.195702
12/02/2020,180000,Beaupréau-en-Mauges,38,2,70,-0.86415,47.195702
12/02/2020,180000,Beaupréau-en-Mauges,76,3,70,-0.86415,47.195702
21/02/2020,200000,Cholet,40,2,55,-0.88237,47.064051
21/02/2020,200000,Cholet,40,1,55,-0.88237,47.064051
21/02/2020,200000,Cholet,40,2,55,-0.88237,47.064051
28/02/2020,82500,Chemillé-en-Anjou,70,4,136,-0.729179,47.208812
07/05/2020,51500,Beaupréau-en-Mauges,30,1,73,-0.99377,47.202056
26/05/2020,110000,Mauges-sur-Loire,38,2,74,-0.860925,47.391622
26/05/2020,110000,Mauges-sur-Loire,38,2,74,-0.860925,47.391622
26/05/2020,195000,Beaupréau-en-Mauges,40,3,266,-0.868681,47.195935
26/05/2020,195000,Beaupréau-en-Mauges,70,3,266,-0.868681,47.195935
26/05/2020,195000,Beaupréau-en-Mauges,65,3,266,-0.868681,47.195935
25/05/2020,137000,Sèvremoine,94,4,378,-0.992863,47.124167
25/05/2020,137000,Sèvremoine,47,1,378,-0.992863,47.124167
12/06/2020,191400,Cholet,24,1,121,-0.877121,47.062125
12/06/2020,191400,Cholet,22,2,121,-0.877121,47.062125
12/06/2020,191400,Cholet,37,2,121,-0.877121,47.062125
12/06/2020,191400,Cholet,37,2,121,-0.877121,47.062125
18/06/2020,97000,Cholet,33,2,185,-0.885909,47.069487
18/06/2020,97000,Cholet,40,2,185,-0.885909,47.069487
27/05/2020,210000,Cholet,48,2,152,-0.877623,47.060525
27/05/2020,210000,Cholet,83,3,152,-0.877623,47.060525
08/06/2020,200000,Cholet,27,1,90,-0.877464,47.061533
08/06/2020,200000,Cholet,27,1,90,-0.877464,47.061533
08/06/2020,200000,Cholet,27,1,90,-0.877464,47.061533
08/06/2020,200000,Cholet,27,1,90,-0.877464,47.061533
26/06/2020,150000,Chemillé-en-Anjou,100,3,120,-0.729515,47.211668
26/06/2020,150000,Chemillé-en-Anjou,25,1,120,-0.729515,47.211668
26/06/2020,150000,Chemillé-en-Anjou,42,2,120,-0.729515,47.211668
26/06/2020,150000,Chemillé-en-Anjou,28,1,120,-0.729515,47.211668
15/06/2020,210000,Cholet,20,1,121,-0.878961,47.062991
15/06/2020,210000,Cholet,25,1,121,-0.878961,47.062991
15/06/2020,210000,Cholet,38,2,121,-0.878961,47.062991
15/06/2020,210000,Cholet,26,1,121,-0.878961,47.062991
15/06/2020,210000,Cholet,17,1,121,-0.878961,47.062991
15/06/2020,210000,Cholet,27,1,121,-0.878961,47.062991
26/06/2020,277000,Cholet,19,1,253,-0.876001,47.058332
26/06/2020,277000,Cholet,20,1,253,-0.876001,47.058332
26/06/2020,277000,Cholet,20,1,253,-0.876001,47.058332
25/06/2020,83000,Chemillé-en-Anjou,35,2,98,-0.727639,47.219755
25/06/2020,83000,Chemillé-en-Anjou,31,2,98,-0.727639,47.219755
25/06/2020,83000,Chemillé-en-Anjou,32,2,98,-0.727639,47.219755
03/07/2020,200000,Cholet,45,1,76,-0.883688,47.059632
03/07/2020,200000,Cholet,15,1,76,-0.883688,47.059632
03/07/2020,200000,Cholet,35,1,76,-0.883688,47.059632
09/07/2020,190000,Mauges-sur-Loire,82,3,976,-0.858894,47.354852
09/07/2020,190000,Mauges-sur-Loire,39,2,976,-0.858894,47.354852
09/07/2020,190000,Mauges-sur-Loire,83,3,976,-0.858894,47.354852
09/07/2020,190000,Mauges-sur-Loire,38,2,976,-0.858894,47.354852
09/07/2020,190000,Mauges-sur-Loire,39,2,976,-0.858894,47.354852
29/07/2020,41000,Beaupréau-en-Mauges,23,1,38,-0.86864,47.196244
29/07/2020,41000,Beaupréau-en-Mauges,26,1,38,-0.86864,47.196244
29/07/2020,41000,Beaupréau-en-Mauges,23,1,38,-0.86864,47.196244
29/07/2020,41000,Beaupréau-en-Mauges,11,1,38,-0.86864,47.196244
14/08/2020,150000,Cholet,75,4,296,-0.882383,47.05735
24/07/2020,100000,Cholet,79,4,197,-0.889001,47.062079
25/08/2020,135900,Cholet,76,3,105,-0.877841,47.06191
27/08/2020,365000,Cholet,60,3,530,-0.863566,47.063985
27/08/2020,365000,Cholet,49,3,530,-0.863566,47.063985
27/08/2020,365000,Cholet,52,3,530,-0.863566,47.063985
01/09/2020,140000,Cholet,25,1,67,-0.882906,47.059754
01/09/2020,140000,Cholet,27,1,67,-0.882906,47.059754
08/09/2020,230000,Chemillé-en-Anjou,48,2,179,-0.729223,47.209185
08/09/2020,230000,Chemillé-en-Anjou,51,3,179,-0.729223,47.209185
08/09/2020,230000,Chemillé-en-Anjou,60,3,179,-0.729223,47.209185
08/09/2020,230000,Chemillé-en-Anjou,67,3,179,-0.729223,47.209185
08/09/2020,230000,Chemillé-en-Anjou,49,3,179,-0.729223,47.209185
09/09/2020,87500,Beaupréau-en-Mauges,50,2,121,-0.995917,47.202209
09/09/2020,87500,Beaupréau-en-Mauges,45,1,121,-0.995917,47.202209
03/09/2020,200,Beaupréau-en-Mauges,20,1,21,-0.982674,47.20309
03/09/2020,200,Beaupréau-en-Mauges,24,1,21,-0.982674,47.20309
03/09/2020,200,Beaupréau-en-Mauges,20,1,21,-0.982674,47.20309
03/09/2020,200,Beaupréau-en-Mauges,28,1,21,-0.982674,47.20309
03/09/2020,200,Beaupréau-en-Mauges,22,1,21,-0.982674,47.20309
03/09/2020,200,Beaupréau-en-Mauges,23,1,21,-0.982674,47.20309
03/09/2020,200,Beaupréau-en-Mauges,20,1,21,-0.982674,47.20309
03/09/2020,200,Beaupréau-en-Mauges,31,2,21,-0.982674,47.20309
03/09/2020,200,Beaupréau-en-Mauges,23,1,21,-0.982674,47.20309
19/08/2020,73000,Chemillé-en-Anjou,16,1,88,-0.729622,47.211759
19/08/2020,73000,Chemillé-en-Anjou,62,2,88,-0.729622,47.211759
19/08/2020,73000,Chemillé-en-Anjou,16,1,88,-0.729622,47.211759
19/08/2020,73000,Chemillé-en-Anjou,11,1,88,-0.729622,47.211759
08/09/2020,200000,Mauges-sur-Loire,15,1,258,-0.860576,47.355566
08/09/2020,200000,Mauges-sur-Loire,115,4,258,-0.860576,47.355566
21/09/2020,165000,Cholet,60,3,525,-0.85658,47.053356
24/09/2020,100000,Chemillé-en-Anjou,83,3,37,-0.727913,47.208414
18/09/2020,140500,Cholet,40,2,192,-0.876349,47.057967
18/09/2020,140500,Cholet,40,2,192,-0.876349,47.057967
02/10/2020,190000,Beaupréau-en-Mauges,59,3,58,-1.05794,47.152751
02/10/2020,190000,Beaupréau-en-Mauges,43,2,58,-1.05794,47.152751
02/10/2020,190000,Beaupréau-en-Mauges,53,2,58,-1.05794,47.152751
02/10/2020,190000,Beaupréau-en-Mauges,68,3,58,-1.05794,47.152751
15/09/2020,235000,Mauges-sur-Loire,57,2,470,-0.863433,47.387564
18/09/2020,49700,Chemillé-en-Anjou,75,2,225,-0.847058,47.286853
18/09/2020,49700,Chemillé-en-Anjou,75,2,225,-0.847058,47.286853
09/10/2020,268000,Cholet,59,3,1374,-0.863972,47.059238
09/10/2020,268000,Cholet,68,4,1374,-0.863972,47.059238
09/10/2020,268000,Cholet,68,4,1374,-0.863972,47.059238
09/10/2020,268000,Cholet,59,3,1374,-0.863972,47.059238
09/10/2020,268000,Cholet,72,4,1374,-0.863972,47.059238
16/10/2020,200000,Mauges-sur-Loire,98,5,500,-1.006866,47.360185
16/10/2020,200000,Mauges-sur-Loire,49,2,500,-1.006866,47.360185
16/10/2020,200000,Mauges-sur-Loire,49,2,1528,-1.006866,47.360185
16/10/2020,200000,Mauges-sur-Loire,98,5,1528,-1.006866,47.360185
14/10/2020,165000,Orée d'Anjou,93,4,385,-1.264697,47.33444
14/10/2020,165000,Orée d'Anjou,72,4,385,-1.264697,47.33444
14/10/2020,165000,Orée d'Anjou,83,4,385,-1.264697,47.33444
27/10/2020,360000,Mauges-sur-Loire,68,3,550,-1.014631,47.363436
27/10/2020,360000,Mauges-sur-Loire,77,4,550,-1.014631,47.363436
27/10/2020,360000,Mauges-sur-Loire,95,4,550,-1.014631,47.363436
27/10/2020,360000,Mauges-sur-Loire,85,3,550,-1.014631,47.363436
27/10/2020,360000,Mauges-sur-Loire,93,4,550,-1.014631,47.363436
14/10/2020,176000,Cholet,55,3,722,-0.862552,47.056282
21/10/2020,352625,Chemillé-en-Anjou,75,2,501,-0.730003,47.212368
21/10/2020,352625,Chemillé-en-Anjou,70,2,501,-0.730003,47.212368
21/10/2020,352625,Chemillé-en-Anjou,78,3,501,-0.730003,47.212368
21/10/2020,352625,Chemillé-en-Anjou,18,1,501,-0.730003,47.212368
21/10/2020,352625,Chemillé-en-Anjou,37,2,501,-0.730003,47.212368
21/10/2020,352625,Chemillé-en-Anjou,40,2,501,-0.730003,47.212368
21/10/2020,352625,Chemillé-en-Anjou,45,2,501,-0.730003,47.212368
21/10/2020,352625,Chemillé-en-Anjou,75,2,501,-0.730003,47.212368
27/10/2020,300000,Cholet,26,1,85,-0.881083,47.062032
27/10/2020,300000,Cholet,22,1,85,-0.881083,47.062032
27/10/2020,300000,Cholet,22,1,85,-0.881083,47.062032
27/10/2020,300000,Cholet,26,1,85,-0.881083,47.062032
28/10/2020,80000,Sèvremoine,35,1,133,-1.116527,47.038633
28/10/2020,80000,Sèvremoine,37,2,133,-1.116527,47.038633
04/09/2020,102000,Mauges-sur-Loire,110,4,144,-0.860512,47.357293
04/09/2020,102000,Mauges-sur-Loire,10,0,144,-0.860512,47.357293
20/11/2020,160000,Mauges-sur-Loire,65,2,328,-1.016199,47.363925
20/11/2020,160000,Mauges-sur-Loire,65,2,328,-1.016199,47.363925
27/11/2020,165600,Beaupréau-en-Mauges,45,2,140,-0.993634,47.202038
27/11/2020,165600,Beaupréau-en-Mauges,60,3,140,-0.993634,47.202038
27/11/2020,165600,Beaupréau-en-Mauges,60,3,140,-0.993634,47.202038
27/11/2020,165600,Beaupréau-en-Mauges,28,1,140,-0.993634,47.202038
27/11/2020,165600,Beaupréau-en-Mauges,40,1,140,-0.993634,47.202038
24/11/2020,275000,Orée d'Anjou,111,5,1819,-1.206353,47.343291
24/11/2020,275000,Orée d'Anjou,111,5,890,-1.206353,47.343291
24/11/2020,275000,Orée d'Anjou,34,2,890,-1.206353,47.343291
24/11/2020,275000,Orée d'Anjou,34,2,1819,-1.206353,47.343291
25/11/2020,160000,Beaupréau-en-Mauges,68,1,157,-0.992907,47.200826
25/11/2020,160000,Beaupréau-en-Mauges,68,3,157,-0.992907,47.200826
04/12/2020,225000,Beaupréau-en-Mauges,49,2,946,-0.836445,47.197049
04/12/2020,225000,Beaupréau-en-Mauges,69,3,946,-0.836445,47.197049
10/12/2020,95000,Montrevault-sur-Èvre,21,1,362,-1.116447,47.280525
10/12/2020,95000,Montrevault-sur-Èvre,22,1,362,-1.116447,47.280525
10/12/2020,95000,Montrevault-sur-Èvre,30,1,362,-1.116447,47.280525
16/12/2020,196000,Cholet,110,5,69,-0.883046,47.06058
21/12/2020,175000,Cholet,18,1,88,-0.877807,47.064886
21/12/2020,175000,Cholet,55,2,88,-0.877807,47.064886
21/12/2020,175000,Cholet,25,1,88,-0.877807,47.064886
30/12/2020,300000,Beaupréau-en-Mauges,74,3,910,-0.982486,47.204314
18/12/2020,70000,Maulévrier,91,2,2525,-0.783386,47.040356
18/12/2020,70000,Maulévrier,127,5,2525,-0.783386,47.040356
18/12/2020,266500,Cholet,46,1,308,-0.885297,47.063703
29/12/2020,333000,Cholet,20,1,245,-0.86958,47.067275
29/12/2020,333000,Cholet,16,1,245,-0.86958,47.067275
29/12/2020,333000,Cholet,40,1,245,-0.86958,47.067275
29/12/2020,333000,Cholet,60,3,245,-0.86958,47.067275
29/12/2020,333000,Cholet,25,1,245,-0.86958,47.067275
29/12/2020,333000,Cholet,11,1,245,-0.86958,47.067275
29/12/2020,333000,Cholet,15,1,245,-0.86958,47.067275
29/12/2020,333000,Cholet,28,1,245,-0.86958,47.067275
29/12/2020,333000,Cholet,26,2,245,-0.86958,47.067275
23/12/2020,126250,Orée d'Anjou,50,3,73,-1.173463,47.35711
23/12/2020,126250,Orée d'Anjou,70,4,73,-1.173463,47.35711
08/01/2020,82000,Bellevigne-les-Châteaux,70,3,330,-0.06693,47.217359
03/02/2020,80500,Doué-en-Anjou,33,1,33,-0.275556,47.193922
03/02/2020,80500,Doué-en-Anjou,33,1,33,-0.275556,47.193922
13/02/2020,310000,Saumur,60,3,304,-0.067648,47.267279
13/02/2020,310000,Saumur,53,3,304,-0.067648,47.267279
13/02/2020,310000,Saumur,60,3,304,-0.067648,47.267279
13/02/2020,310000,Saumur,53,3,304,-0.067648,47.267279
13/02/2020,310000,Saumur,60,3,304,-0.067648,47.267279
13/02/2020,310000,Saumur,60,3,304,-0.067648,47.267279
13/02/2020,310000,Saumur,60,3,304,-0.067648,47.267279
13/02/2020,310000,Saumur,60,3,304,-0.067648,47.267279
04/03/2020,197000,Varennes-sur-Loire,148,6,1000,0.036281,47.233206
04/03/2020,197000,Varennes-sur-Loire,92,2,2258,0.036281,47.233206
04/03/2020,197000,Varennes-sur-Loire,148,6,2258,0.036281,47.233206
04/03/2020,197000,Varennes-sur-Loire,92,2,1000,0.036281,47.233206
10/03/2020,115000,Saumur,16,2,90,-0.080077,47.253391
10/03/2020,115000,Saumur,35,2,90,-0.080077,47.253391
10/03/2020,115000,Saumur,35,1,90,-0.080077,47.253391
06/03/2020,180000,Saumur,75,3,54,-0.082318,47.261822
06/03/2020,180000,Saumur,70,2,54,-0.082318,47.261822
19/03/2020,215000,Vaudelnay,40,1,1798,-0.201343,47.136057
19/03/2020,215000,Vaudelnay,120,5,1798,-0.201343,47.136057
09/04/2020,115000,Saumur,30,2,36,-0.075033,47.259695
09/04/2020,115000,Saumur,30,2,36,-0.075033,47.259695
09/04/2020,115000,Saumur,30,2,36,-0.075033,47.259695
13/03/2020,205000,Saumur,50,2,69,-0.080027,47.261123
13/03/2020,205000,Saumur,48,2,69,-0.080027,47.261123
23/04/2020,17000,Gennes-Val-de-Loire,30,2,27,-0.149131,47.315623
16/04/2020,117700,Saint-Just-sur-Dive,42,1,1339,-0.102996,47.171832
16/04/2020,117700,Saint-Just-sur-Dive,92,4,1339,-0.102996,47.171832
06/05/2020,90000,Saumur,42,2,85,-0.080836,47.257297
06/05/2020,90000,Saumur,35,2,85,-0.080836,47.257297
06/05/2020,90000,Saumur,52,2,85,-0.080836,47.257297
15/05/2020,200000,Saumur,45,2,82,-0.079063,47.258258
15/05/2020,200000,Saumur,80,3,82,-0.079063,47.258258
06/05/2020,165000,Saumur,32,1,77,-0.080382,47.261294
06/05/2020,165000,Saumur,60,2,77,-0.080382,47.261294
06/05/2020,165000,Saumur,47,1,77,-0.080382,47.261294
29/05/2020,80000,Bellevigne-les-Châteaux,70,3,193,-0.067004,47.217396
16/06/2020,392000,Doué-en-Anjou,50,2,181,-0.275193,47.194124
16/06/2020,392000,Doué-en-Anjou,82,3,181,-0.275193,47.194124
16/06/2020,392000,Doué-en-Anjou,49,2,181,-0.275193,47.194124
16/06/2020,392000,Doué-en-Anjou,56,3,181,-0.275193,47.194124
05/06/2020,115000,Villebernier,97,3,293,-0.030635,47.252087
05/06/2020,115000,Villebernier,56,2,293,-0.030635,47.252087
12/06/2020,140000,Saumur,62,3,318,-0.06957,47.270393
12/06/2020,140000,Saumur,50,2,318,-0.06957,47.270393
01/07/2020,71000,Le Puy-Notre-Dame,43,2,144,-0.236075,47.125183
01/07/2020,71000,Le Puy-Notre-Dame,40,1,144,-0.236075,47.125183
01/07/2020,71000,Le Puy-Notre-Dame,63,3,144,-0.236075,47.125183
09/07/2020,200000,Saumur,60,3,188,-0.067731,47.267203
09/07/2020,200000,Saumur,35,3,188,-0.067731,47.267203
09/07/2020,200000,Saumur,38,1,188,-0.067731,47.267203
09/07/2020,200000,Saumur,60,3,188,-0.067731,47.267203
25/06/2020,80000,Saumur,49,2,159,-0.104423,47.2699
25/06/2020,80000,Saumur,42,2,159,-0.104423,47.2699
