date_mutation,valeur_fonciere,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
23/01/2020,197000,Saint-Mars-la-Brière,Maison,48,2,1681,0.368947,48.045795
31/01/2020,250000,Saint-Pierre-du-Lorouër,Maison,140,3,860,0.512491,47.803657
04/02/2020,96200,Sainte-Jamme-sur-Sarthe,Maison,73,4,1000,0.171197,48.138897
17/02/2020,115000,Connerré,Maison,83,5,433,0.489082,48.061222
27/01/2020,80000,Saint-Mars-d'Outillé,Maison,72,5,457,0.325345,47.872527
01/02/2020,120000,Dollon,Maison,88,4,1544,0.597176,48.03391
01/02/2020,120000,Dollon,Maison,88,4,982,0.597176,48.03391
01/02/2020,120000,Dollon,Maison,88,4,1646,0.597176,48.03391
07/02/2020,100000,Le Grand-Lucé,Maison,102,4,963,0.471165,47.864062
14/02/2020,152650,Courcemont,Maison,100,3,62,0.365984,48.170384
05/02/2020,181700,Moncé-en-Belin,Maison,88,5,619,0.201878,47.895471
11/02/2020,105000,Dissay-sous-Courcillon,Maison,135,5,3108,0.463722,47.665407
11/02/2020,105000,Dissay-sous-Courcillon,Maison,135,5,1000,0.463722,47.665407
18/01/2020,31000,La Chapelle-Huon,Maison,54,2,1098,0.711887,47.867518
11/02/2020,138000,Saint-Célerin,Maison,74,3,440,0.430795,48.124585
14/02/2020,74000,Montval-sur-Loir,Maison,50,3,451,0.411905,47.69104
14/02/2020,164000,Laigné-en-Belin,Maison,94,4,702,0.254251,47.850885
15/02/2020,290000,Teloché,Maison,308,7,1603,0.275386,47.891414
15/02/2020,290000,Teloché,Maison,308,7,2000,0.275386,47.891414
15/02/2020,290000,Teloché,Maison,308,7,3286,0.275386,47.891414
14/02/2020,100000,Montval-sur-Loir,Maison,103,6,250,0.418095,47.693319
17/02/2020,158000,Montfort-le-Gesnois,Maison,104,5,496,0.415486,48.051401
30/01/2020,65000,La Chartre-sur-le-Loir,Maison,72,4,35,0.575392,47.727413
31/01/2020,175000,Bouloire,Maison,123,4,2410,0.561159,47.970617
31/01/2020,175000,Bouloire,Maison,123,4,460,0.561159,47.970617
31/01/2020,175000,Bouloire,Maison,123,4,831,0.561159,47.970617
12/02/2020,100000,Pruillé-l'Éguillé,Maison,122,4,1598,0.430938,47.82872
29/01/2020,98500,Sainte-Cérotte,Maison,73,3,1356,0.684366,47.899037
06/02/2020,127000,Lavaré,Maison,119,5,660,0.666685,48.058728
19/02/2020,40000,Montval-sur-Loir,Maison,48,3,51,0.418118,47.69183
18/02/2020,198000,Saint-Biez-en-Belin,Maison,120,5,956,0.238844,47.82164
20/02/2020,138000,Écommoy,Maison,146,6,673,0.296709,47.824793
18/02/2020,180000,Souligné-sous-Ballon,Maison,93,4,691,0.232651,48.142347
14/02/2020,55000,La Chartre-sur-le-Loir,Maison,41,2,88,0.574005,47.730656
20/02/2020,120000,Montval-sur-Loir,Maison,87,4,778,0.406118,47.692653
17/02/2020,833221,Montval-sur-Loir,Maison,241,9,1637,0.382716,47.68151
19/02/2020,233645,La Chartre-sur-le-Loir,Maison,104,6,170,0.571116,47.730366
24/01/2020,4500,La Chapelle-Huon,Maison,58,1,50,0.742666,47.85669
21/02/2020,70000,Loir en Vallée,Maison,55,3,1020,0.668764,47.809391
15/02/2020,146000,Bessé-sur-Braye,Maison,128,6,774,0.757243,47.838651
08/02/2020,145000,Montaillé,Maison,134,6,496,0.698437,47.937248
08/02/2020,145000,Montaillé,Maison,134,6,641,0.698437,47.937248
13/02/2020,55000,Saint-Calais,Maison,84,3,1290,0.739752,47.919779
20/02/2020,18500,Saint-Calais,Maison,70,3,230,0.745767,47.914596
21/01/2020,12700,Bessé-sur-Braye,Maison,74,3,240,0.74109,47.83738
19/02/2020,48000,Vibraye,Maison,102,5,232,0.736481,48.059092
19/02/2020,48000,Vibraye,Maison,40,2,64,0.736389,48.059077
18/02/2020,155000,Connerré,Maison,85,4,513,0.499501,48.054959
21/02/2020,26000,Vibraye,Maison,44,2,382,0.735935,48.055377
12/02/2020,159530,Volnay,Maison,135,5,389,0.460572,47.972345
24/02/2020,135000,Joué-l'Abbé,Maison,125,6,527,0.214891,48.11045
24/02/2020,350000,La Guierche,Maison,212,7,1292,0.202647,48.119281
24/02/2020,350000,La Guierche,Maison,212,7,2156,0.202647,48.119281
24/02/2020,350000,La Guierche,Maison,212,7,1987,0.202647,48.119281
01/02/2020,50000,Dollon,Maison,120,4,357,0.588066,48.038465
14/02/2020,144900,Pruillé-l'Éguillé,Maison,95,4,1188,0.449785,47.840781
10/02/2020,20000,Bouloire,Maison,56,2,145,0.561012,47.971371
13/02/2020,170000,Brette-les-Pins,Maison,71,3,500,0.330932,47.915391
13/02/2020,170000,Brette-les-Pins,Maison,71,3,985,0.330932,47.915391
10/02/2020,165000,Ardenay-sur-Mérize,Maison,84,4,1124,0.42382,47.993309
10/02/2020,165000,Ardenay-sur-Mérize,Maison,84,4,4452,0.42382,47.993309
10/02/2020,165000,Ardenay-sur-Mérize,Maison,84,4,1036,0.42382,47.993309
10/02/2020,165000,Ardenay-sur-Mérize,Maison,84,4,1142,0.42382,47.993309
10/02/2020,165000,Ardenay-sur-Mérize,Maison,84,4,4451,0.42382,47.993309
03/02/2020,134000,Nuillé-le-Jalais,Maison,61,3,634,0.484441,48.021162
12/02/2020,105000,Saint-Célerin,Maison,75,3,1406,0.413853,48.122383
11/02/2020,98000,Ballon-Saint Mars,Maison,100,3,240,0.234599,48.17507
18/02/2020,40000,Saint-Corneille,Maison,47,2,250,0.342931,48.066066
11/02/2020,202000,Torcé-en-Vallée,Maison,148,7,915,0.402585,48.134745
18/02/2020,206000,Torcé-en-Vallée,Maison,155,6,3757,0.399386,48.13704
18/02/2020,206000,Torcé-en-Vallée,Maison,155,6,800,0.399386,48.13704
18/02/2020,206000,Torcé-en-Vallée,Maison,155,6,2975,0.399386,48.13704
20/02/2020,155000,Val d'Étangson,Maison,177,9,1048,0.625781,47.898899
20/02/2020,155000,Val d'Étangson,Maison,177,9,435,0.625781,47.898899
21/02/2020,133235,Mulsanne,Maison,78,4,241,0.250624,47.919169
14/02/2020,30000,Valennes,Maison,44,2,387,0.81037,47.99692
28/02/2020,59000,Saint-Mars-la-Brière,Maison,122,5,647,0.406263,48.036132
29/02/2020,70000,Montval-sur-Loir,Maison,91,4,559,0.410615,47.697961
13/02/2020,100000,Lombron,Maison,72,4,561,0.424455,48.07718
13/02/2020,100000,Lombron,Maison,72,4,612,0.424455,48.07718
28/02/2020,150000,Champagné,Maison,120,2,750,0.325647,48.009358
28/02/2020,150000,Champagné,Maison,120,2,750,0.325647,48.009358
14/02/2020,146000,Champagné,Maison,79,5,487,0.331126,48.020631
27/02/2020,167000,Saint-Gervais-en-Belin,Maison,96,4,2045,0.198731,47.864395
25/02/2020,31000,Montfort-le-Gesnois,Maison,50,3,38,0.402546,48.049138
25/02/2020,50000,Connerré,Maison,126,6,522,0.495381,48.061118
27/02/2020,140000,Laigné-en-Belin,Maison,84,4,586,0.225927,47.875746
20/02/2020,197500,Lombron,Maison,169,4,1733,0.406178,48.092152
20/02/2020,197500,Lombron,Maison,169,4,1000,0.406178,48.092152
24/02/2020,36570,Lavaré,Maison,79,2,105,0.644159,48.053568
10/02/2020,26000,Saint-Calais,Maison,102,5,408,0.742211,47.921782
21/02/2020,60000,Saint-Mars-la-Brière,Maison,75,2,203,0.407679,48.014265
21/02/2020,60000,Saint-Mars-la-Brière,Maison,15,1,377,0.407505,48.014191
18/02/2020,85000,Montval-sur-Loir,Maison,102,4,730,0.407431,47.690023
18/02/2020,89000,Marçon,Maison,102,5,619,0.518645,47.711482
14/02/2020,105000,Montval-sur-Loir,Maison,99,4,499,0.424828,47.68789
14/02/2020,100000,Saint-Mars-d'Outillé,Maison,59,3,724,0.323498,47.8711
21/02/2020,137000,Bessé-sur-Braye,Maison,119,5,869,0.743974,47.83101
28/02/2020,245000,Montval-sur-Loir,Maison,168,5,1500,0.393342,47.684978
28/02/2020,245000,Montval-sur-Loir,Maison,168,5,1849,0.393342,47.684978
14/02/2020,75000,Saint-Calais,Appartement,87,3,232,0.74347,47.919047
14/02/2020,75000,Saint-Calais,Appartement,66,3,232,0.74347,47.919047
14/02/2020,75000,Saint-Calais,Appartement,43,2,232,0.74347,47.919047
26/02/2020,63000,La Chartre-sur-le-Loir,Maison,22,1,164,0.599093,47.729468
13/02/2020,92000,Bouloire,Maison,90,3,769,0.549168,47.975317
27/02/2020,111000,Montval-sur-Loir,Maison,117,3,893,0.425787,47.696275
14/02/2020,165000,Saint-Jean-d'Assé,Maison,79,3,565,0.117562,48.151944
28/02/2020,130000,Saint-Mars-d'Outillé,Maison,89,3,618,0.331605,47.871968
17/02/2020,80000,Montbizot,Maison,84,4,538,0.184895,48.1506
28/02/2020,181000,Lombron,Maison,113,4,395,0.448435,48.090055
02/03/2020,145000,Saint-Gervais-en-Belin,Maison,158,7,738,0.220191,47.875789
28/02/2020,165000,Courcebœufs,Maison,99,5,1000,0.282637,48.134762
28/02/2020,165000,Courcebœufs,Maison,99,5,1295,0.282637,48.134762
21/02/2020,212000,Saint-Mars-la-Brière,Maison,101,4,1265,0.358941,48.044903
21/02/2020,212000,Saint-Mars-la-Brière,Maison,101,4,750,0.358941,48.044903
11/02/2020,149000,Saint-Jean-d'Assé,Maison,85,4,537,0.117874,48.151052
28/02/2020,85000,Écommoy,Maison,80,2,95,0.274154,47.825979
04/03/2020,132000,Écommoy,Maison,94,4,209,0.274821,47.828102
04/03/2020,197000,Écommoy,Maison,139,6,626,0.285162,47.829242
29/02/2020,55000,Montval-sur-Loir,Maison,74,3,533,0.425159,47.687958
21/02/2020,161000,Moncé-en-Belin,Maison,125,7,727,0.215944,47.917593
21/02/2020,161000,Moncé-en-Belin,Maison,125,7,663,0.215944,47.917593
21/02/2020,161000,Moncé-en-Belin,Maison,125,7,1696,0.215944,47.917593
04/03/2020,30000,Saint-Corneille,Maison,63,1,5278,0.352118,48.083271
04/03/2020,30000,Saint-Corneille,Maison,63,1,2228,0.352118,48.083271
04/03/2020,30000,Saint-Corneille,Maison,63,1,3114,0.352118,48.083271
04/03/2020,30000,Saint-Corneille,Maison,63,1,2920,0.352118,48.083271
04/03/2020,30000,Saint-Corneille,Maison,63,1,3115,0.352118,48.083271
04/03/2020,30000,Saint-Corneille,Maison,63,1,7432,0.352118,48.083271
04/03/2020,30000,Saint-Corneille,Maison,63,1,848,0.352118,48.083271
04/03/2020,30000,Saint-Corneille,Maison,63,1,631,0.352118,48.083271
27/02/2020,58667,Dissay-sous-Courcillon,Maison,67,1,630,0.488326,47.666852
21/02/2020,90000,Le Grand-Lucé,Maison,88,4,770,0.465791,47.869418
03/03/2020,24000,Ballon-Saint Mars,Maison,70,3,66,0.235294,48.175215
03/03/2020,110000,Mulsanne,Maison,90,3,463,0.248149,47.907157
03/03/2020,150000,Moncé-en-Belin,Maison,154,6,810,0.163237,47.903304
03/03/2020,150000,Moncé-en-Belin,Maison,154,6,1600,0.163237,47.903304
14/02/2020,70000,Le Grand-Lucé,Maison,95,6,597,0.454023,47.873086
18/02/2020,175000,Saint-Jean-d'Assé,Maison,78,3,651,0.126139,48.150947
28/02/2020,4500,Courcebœufs,Maison,46,2,87,0.288161,48.137383
14/02/2020,60000,Saint-Vincent-du-Lorouër,Maison,91,3,857,0.463206,47.823007
20/02/2020,60300,Lombron,Maison,64,3,468,0.421261,48.079133
27/02/2020,78000,Le Grand-Lucé,Maison,85,5,456,0.473193,47.866489
19/02/2020,122000,Laigné-en-Belin,Maison,55,2,1000,0.249034,47.871017
19/02/2020,122000,Laigné-en-Belin,Maison,55,2,1179,0.249034,47.871017
05/03/2020,95000,Mulsanne,Maison,107,5,228,0.253244,47.918347
05/03/2020,150000,Laigné-en-Belin,Maison,178,3,1014,0.199031,47.858815
21/02/2020,250490,Écommoy,Maison,151,4,1063,0.261465,47.853656
02/03/2020,95000,Le Breil-sur-Mérize,Maison,74,3,549,0.480475,48.004818
20/02/2020,158000,Saint-Mars-d'Outillé,Maison,80,4,923,0.339422,47.870567
17/02/2020,178000,Montval-sur-Loir,Maison,90,4,311,0.417794,47.694009
12/02/2020,162234,Mulsanne,Maison,81,4,251,0.243013,47.904119
09/03/2020,135000,Saint-Gervais-en-Belin,Maison,80,4,512,0.217096,47.876301
21/02/2020,31000,Saint-Calais,Maison,68,4,382,0.738405,47.920116
10/03/2020,42000,Thorigné-sur-Dué,Maison,47,2,554,0.532877,48.041379
22/02/2020,80000,Bessé-sur-Braye,Maison,75,2,221,0.750267,47.834441
22/02/2020,80000,Bessé-sur-Braye,Maison,37,2,141,0.750418,47.834491
19/02/2020,96100,Sainte-Jamme-sur-Sarthe,Maison,65,4,361,0.166601,48.144346
13/02/2020,38000,Lavaré,Maison,82,3,206,0.645304,48.053612
09/03/2020,143000,Laigné-en-Belin,Maison,117,6,409,0.229363,47.878355
27/02/2020,320000,Soulitré,Maison,120,6,830,0.44176,48.031792
27/02/2020,320000,Soulitré,Maison,120,6,2610,0.44176,48.031792
27/02/2020,320000,Soulitré,Maison,120,6,1038,0.44176,48.031792
27/02/2020,320000,Soulitré,Maison,120,6,1587,0.44176,48.031792
18/02/2020,160000,Montfort-le-Gesnois,Maison,246,9,1178,0.406281,48.048932
06/03/2020,144000,Teloché,Maison,93,5,645,0.275577,47.887739
09/03/2020,195000,Mulsanne,Maison,84,4,884,0.241765,47.907835
09/03/2020,195000,Mulsanne,Maison,84,4,1000,0.241765,47.907835
05/03/2020,118000,Vibraye,Maison,110,4,546,0.729799,48.066668
11/03/2020,147000,Saint-Mars-de-Locquenay,Maison,151,6,3184,0.507713,47.963
11/03/2020,147000,Saint-Mars-de-Locquenay,Maison,151,6,1649,0.507713,47.963
11/03/2020,147000,Saint-Mars-de-Locquenay,Maison,151,6,7829,0.507713,47.963
07/03/2020,35500,Champagné,Maison,62,5,271,0.322937,48.02022
09/03/2020,113000,Lombron,Maison,82,4,595,0.418329,48.076811
11/03/2020,222000,Saint-Mars-la-Brière,Maison,81,4,1020,0.365048,48.047218
28/02/2020,225000,Souligné-sous-Ballon,Maison,202,7,203,0.242231,48.134949
28/02/2020,225000,Souligné-sous-Ballon,Maison,202,7,1000,0.242231,48.134949
05/03/2020,34000,Montval-sur-Loir,Maison,33,2,89,0.438037,47.687023
09/03/2020,140000,Pruillé-l'Éguillé,Maison,144,6,1206,0.449553,47.830667
06/03/2020,24000,Ballon-Saint Mars,Maison,70,4,95,0.233256,48.177181
06/03/2020,24000,Ballon-Saint Mars,Maison,27,1,35,0.233242,48.177123
04/03/2020,79000,Beaufay,Maison,78,3,281,0.359273,48.146241
09/03/2020,62000,Saint-Mars-la-Brière,Maison,62,3,118,0.372074,48.028771
06/03/2020,185000,Saint-Gervais-en-Belin,Maison,164,6,701,0.216361,47.878461
03/03/2020,182000,Connerré,Maison,130,3,655,0.50142,48.06235
09/03/2020,90000,Écommoy,Maison,110,4,127,0.276523,47.827589
13/03/2020,185000,Champagné,Maison,86,4,586,0.323064,48.027643
13/03/2020,245000,Laigné-en-Belin,Maison,122,6,1000,0.246111,47.883885
16/03/2020,90000,Saint-Ouen-en-Belin,Maison,86,5,441,0.21139,47.832653
13/03/2020,86000,Dollon,Maison,71,4,471,0.58664,48.043699
16/03/2020,161000,Saint-Gervais-en-Belin,Maison,70,2,827,0.202881,47.875141
16/03/2020,161000,Saint-Gervais-en-Belin,Maison,70,2,1864,0.202881,47.875141
16/03/2020,180000,Moncé-en-Belin,Maison,83,4,457,0.196094,47.895766
20/02/2020,70233,Vibraye,Maison,49,2,1540,0.756387,48.026898
20/02/2020,70233,Vibraye,Maison,49,2,1120,0.756387,48.026898
20/02/2020,70233,Vibraye,Maison,49,2,1940,0.756387,48.026898
16/03/2020,130000,Vibraye,Maison,91,5,1374,0.766752,48.055708
16/03/2020,130000,Vibraye,Maison,42,1,1130,0.766344,48.056129
16/03/2020,130000,Vibraye,Maison,42,1,1609,0.766344,48.056129
11/03/2020,75000,Semur-en-Vallon,Maison,70,2,506,0.691794,48.010862
13/03/2020,54890,Connerré,Maison,83,2,283,0.497668,48.056597
20/02/2020,161000,Loir en Vallée,Maison,50,2,1880,0.676704,47.796075
20/02/2020,161000,Loir en Vallée,Maison,118,3,2000,0.677663,47.796064
20/02/2020,161000,Loir en Vallée,Maison,118,3,3500,0.677663,47.796064
20/02/2020,161000,Loir en Vallée,Maison,118,3,11520,0.677663,47.796064
09/03/2020,35000,Cogners,Maison,60,3,140,0.658728,47.868393
04/03/2020,160000,Conflans-sur-Anille,Maison,112,6,838,0.76502,47.948987
04/03/2020,160000,Conflans-sur-Anille,Maison,112,6,2162,0.76502,47.948987
14/03/2020,60000,La Chartre-sur-le-Loir,Appartement,53,2,488,0.573918,47.727348
14/03/2020,60000,La Chartre-sur-le-Loir,Appartement,36,1,488,0.573918,47.727348
14/03/2020,60000,La Chartre-sur-le-Loir,Maison,150,5,488,0.573918,47.727348
16/03/2020,60000,Bessé-sur-Braye,Maison,130,6,2462,0.720847,47.818838
28/02/2020,75000,Coudrecieux,Maison,59,1,1025,0.585062,47.989954
07/03/2020,50000,Sainte-Cérotte,Maison,72,3,1376,0.663794,47.880307
10/03/2020,40000,Saint-Calais,Maison,55,3,105,0.736946,47.91883
28/02/2020,35000,Cogners,Maison,110,4,400,0.663043,47.876884
17/03/2020,73000,Saint-Calais,Maison,16,1,272,0.750556,47.919313
17/03/2020,73000,Saint-Calais,Maison,78,4,192,0.750374,47.91939
17/03/2020,85000,Dollon,Maison,113,4,373,0.588207,48.038396
27/03/2020,158200,Saint-Mars-la-Brière,Maison,92,5,561,0.382237,48.032469
26/03/2020,127500,Champagné,Maison,70,3,619,0.336417,48.021021
06/03/2020,177000,Surfonds,Maison,201,7,3069,0.448887,47.978707
19/03/2020,235000,Luceau,Maison,120,5,1200,0.404567,47.704022
19/03/2020,235000,Luceau,Maison,120,5,3972,0.404567,47.704022
03/03/2020,85000,Courdemanche,Maison,86,4,488,0.560546,47.833595
03/03/2020,85000,Courdemanche,Maison,86,4,492,0.560546,47.833595
05/03/2020,46000,Loir en Vallée,Maison,90,5,335,0.654494,47.761538
04/03/2020,150000,Le Grand-Lucé,Maison,95,4,1078,0.458771,47.867567
04/03/2020,150000,Le Grand-Lucé,Maison,95,4,3414,0.458771,47.867567
11/03/2020,128000,Montfort-le-Gesnois,Maison,100,4,473,0.420257,48.043097
11/03/2020,128000,Montfort-le-Gesnois,Maison,100,4,1089,0.420257,48.043097
12/03/2020,130000,Souligné-sous-Ballon,Maison,202,5,1753,0.248813,48.128117
13/03/2020,110000,Connerré,Maison,106,5,185,0.492876,48.060446
16/03/2020,35000,Vibraye,Maison,64,3,73,0.735861,48.056571
03/04/2020,116000,Mulsanne,Maison,85,5,303,0.24812,47.916878
03/04/2020,285000,Moncé-en-Belin,Maison,107,4,2671,0.165496,47.90664
03/04/2020,285000,Moncé-en-Belin,Maison,107,4,1450,0.165496,47.90664
11/03/2020,270000,Montval-sur-Loir,Maison,59,3,335,0.416318,47.700024
11/03/2020,270000,Montval-sur-Loir,Maison,81,3,243,0.411833,47.684818
11/03/2020,270000,Montval-sur-Loir,Maison,92,3,116,0.418245,47.691569
17/03/2020,120000,Moncé-en-Belin,Maison,56,3,962,0.199365,47.892716
09/03/2020,110000,Villaines-sous-Lucé,Maison,89,5,438,0.4814,47.868651
09/03/2020,110000,Villaines-sous-Lucé,Maison,89,5,2247,0.4814,47.868651
02/04/2020,162000,Lombron,Maison,79,4,950,0.425292,48.085322
02/04/2020,162000,Lombron,Maison,79,4,1070,0.425292,48.085322
09/04/2020,111000,Ballon-Saint Mars,Maison,79,4,194,0.237319,48.175818
03/04/2020,170000,Courcebœufs,Maison,109,5,1000,0.282245,48.135722
03/04/2020,170000,Courcebœufs,Maison,109,5,534,0.282245,48.135722
11/03/2020,146500,Sainte-Jamme-sur-Sarthe,Maison,98,5,517,0.163378,48.139488
10/03/2020,69600,Bessé-sur-Braye,Maison,78,3,795,0.747176,47.834481
06/04/2020,150710,Connerré,Appartement,22,1,70,0.493818,48.059907
06/04/2020,150710,Connerré,Appartement,37,2,70,0.493818,48.059907
16/03/2020,163873,Mulsanne,Maison,81,4,256,0.243005,47.904208
09/04/2020,25000,Vancé,Maison,91,4,295,0.646954,47.832159
09/04/2020,55000,Coudrecieux,Maison,67,4,462,0.632336,47.99273
06/04/2020,296730,Brette-les-Pins,Maison,238,6,908,0.330409,47.91413
06/04/2020,296730,Brette-les-Pins,Maison,238,6,1000,0.330409,47.91413
10/04/2020,187000,Torcé-en-Vallée,Maison,124,5,794,0.402287,48.118559
10/04/2020,187000,Torcé-en-Vallée,Maison,124,5,1587,0.402287,48.118559
20/03/2020,100000,Beaufay,Maison,102,4,322,0.362306,48.145392
01/04/2020,177000,Saint-Jean-d'Assé,Maison,92,5,595,0.12556,48.151486
16/03/2020,125000,Brette-les-Pins,Maison,110,5,424,0.33851,47.912789
16/03/2020,147200,Saint-Mars-de-Locquenay,Maison,98,4,544,0.481703,47.92502
16/03/2020,147200,Saint-Mars-de-Locquenay,Maison,98,4,1113,0.481703,47.92502
16/03/2020,138000,Montreuil-le-Henri,Maison,117,4,1000,0.56221,47.867854
16/03/2020,138000,Montreuil-le-Henri,Maison,117,4,739,0.56221,47.867854
26/03/2020,101000,Saint-Vincent-du-Lorouër,Maison,90,4,543,0.487457,47.823626
26/03/2020,19000,Saint-Pierre-du-Lorouër,Maison,46,3,440,0.523556,47.789072
02/04/2020,156000,Montbizot,Maison,104,3,489,0.184086,48.146558
10/04/2020,156500,Luceau,Maison,101,5,750,0.401741,47.712105
26/03/2020,240000,Champagné,Maison,116,5,1163,0.348849,47.996771
26/03/2020,240000,Champagné,Maison,116,5,804,0.348849,47.996771
10/04/2020,113000,Montval-sur-Loir,Maison,95,4,1275,0.45409,47.699775
16/04/2020,217000,La Guierche,Maison,66,4,466,0.196964,48.110679
17/04/2020,50000,Marçon,Maison,51,3,1150,0.514859,47.71483
17/04/2020,50000,Marçon,Maison,51,3,500,0.514859,47.71483
17/04/2020,89000,Montval-sur-Loir,Maison,82,4,288,0.412336,47.700012
18/04/2020,65000,Montval-sur-Loir,Maison,58,3,1536,0.431837,47.683684
18/04/2020,65000,Montval-sur-Loir,Maison,58,3,914,0.431837,47.683684
17/04/2020,173000,Saint-Ouen-en-Belin,Maison,113,4,589,0.205891,47.832496
11/03/2020,311000,Brette-les-Pins,Maison,312,10,2249,0.341103,47.912989
11/03/2020,311000,Brette-les-Pins,Maison,312,10,1000,0.341103,47.912989
11/03/2020,311000,Brette-les-Pins,Maison,312,10,3500,0.341103,47.912989
11/03/2020,311000,Brette-les-Pins,Maison,65,3,425,0.341307,47.913233
08/04/2020,45000,Courcemont,Maison,120,5,312,0.352298,48.172975
17/04/2020,152000,Torcé-en-Vallée,Maison,84,5,857,0.375084,48.129422
17/04/2020,152000,Torcé-en-Vallée,Maison,84,5,1043,0.375084,48.129422
06/04/2020,190000,Saint-Mars-la-Brière,Maison,97,4,547,0.382919,48.032202
06/04/2020,148000,Lombron,Maison,120,5,7002,0.4049,48.089473
06/04/2020,148000,Lombron,Maison,120,5,2500,0.4049,48.089473
06/04/2020,148000,Lombron,Maison,120,5,800,0.4049,48.089473
17/04/2020,68000,Dollon,Maison,54,2,125,0.587843,48.038539
24/04/2020,120520,Le Breil-sur-Mérize,Maison,44,2,85,0.476271,48.007798
21/04/2020,79000,Le Breil-sur-Mérize,Maison,42,2,68,0.477531,48.008407
24/04/2020,138000,Nuillé-le-Jalais,Maison,100,3,1000,0.497427,48.015668
24/04/2020,138000,Nuillé-le-Jalais,Maison,100,3,992,0.497427,48.015668
16/04/2020,104390,Écommoy,Maison,149,6,500,0.296727,47.830962
16/04/2020,104390,Écommoy,Maison,149,6,1142,0.296727,47.830962
10/04/2020,116000,Connerré,Maison,73,4,72,0.497884,48.052723
08/04/2020,64000,Écommoy,Maison,70,5,40,0.274358,47.828261
10/04/2020,175000,Saint-Ouen-en-Belin,Maison,170,7,500,0.201554,47.832308
10/04/2020,175000,Saint-Ouen-en-Belin,Maison,170,7,670,0.201554,47.832308
28/04/2020,76000,Thoiré-sur-Dinan,Maison,87,4,833,0.450325,47.755692
20/04/2020,135000,Dollon,Maison,118,5,807,0.59356,48.036715
23/04/2020,50000,Teillé,Maison,53,2,524,0.202825,48.163722
23/04/2020,50000,Teillé,Maison,53,2,4596,0.202825,48.163722
20/04/2020,108000,Ballon-Saint Mars,Maison,77,3,23,0.235118,48.176166
14/04/2020,168000,Mulsanne,Maison,79,4,596,0.254499,47.910892
15/04/2020,134960,Connerré,Maison,95,4,650,0.47384,48.072458
15/04/2020,134960,Connerré,Maison,95,4,830,0.47384,48.072458
15/04/2020,134960,Connerré,Maison,95,4,620,0.47384,48.072458
20/04/2020,118000,Vibraye,Maison,117,4,673,0.740076,48.058955
30/04/2020,285000,Champagné,Maison,161,7,839,0.324787,48.025319
30/04/2020,136000,Flée,Maison,69,3,895,0.484618,47.733981
30/04/2020,130540,Marçon,Maison,94,3,1580,0.544875,47.707839
30/04/2020,130540,Marçon,Maison,42,1,1580,0.544875,47.707839
19/03/2020,30000,Semur-en-Vallon,Maison,62,3,352,0.649825,48.029072
27/04/2020,83500,Saint-Jean-d'Assé,Maison,97,5,450,0.120247,48.150422
07/05/2020,174500,Saint-Mars-la-Brière,Maison,90,4,3,0.376216,48.028535
20/04/2020,178000,Laigné-en-Belin,Maison,96,4,547,0.228921,47.87288
27/04/2020,92000,Connerré,Maison,45,3,340,0.493598,48.056832
27/04/2020,65000,Villaines-sous-Lucé,Maison,56,3,285,0.483708,47.864904
27/04/2020,185000,Pruillé-l'Éguillé,Maison,203,7,764,0.422999,47.82824
21/04/2020,169000,Joué-l'Abbé,Maison,161,6,18830,0.23969,48.105955
21/04/2020,169000,Joué-l'Abbé,Maison,161,6,730,0.23969,48.105955
21/04/2020,115000,Le Grand-Lucé,Maison,100,5,635,0.46109,47.86531
11/05/2020,194000,Saint-Ouen-en-Belin,Maison,140,5,1176,0.210768,47.834986
05/05/2020,84000,Montval-sur-Loir,Maison,89,4,1197,0.387845,47.687405
24/04/2020,152000,Teloché,Maison,86,5,581,0.278365,47.887123
24/04/2020,152000,Marigné-Laillé,Maison,113,5,848,0.339488,47.790353
28/04/2020,237000,Vibraye,Maison,115,3,1719,0.775192,48.027443
28/04/2020,237000,Vibraye,Maison,115,3,1753,0.775192,48.027443
28/04/2020,237000,Vibraye,Maison,115,3,1670,0.775192,48.027443
25/04/2020,295000,Brette-les-Pins,Maison,149,6,3800,0.320283,47.920821
25/04/2020,295000,Brette-les-Pins,Maison,149,6,500,0.320283,47.920821
25/04/2020,295000,Brette-les-Pins,Maison,149,6,1905,0.320283,47.920821
29/04/2020,90420,Torcé-en-Vallée,Maison,58,1,6758,0.380729,48.122735
17/04/2020,89000,Marigné-Laillé,Maison,93,3,800,0.342901,47.789116
17/04/2020,89000,Marigné-Laillé,Maison,93,3,800,0.342901,47.789116
17/04/2020,89000,Marigné-Laillé,Maison,93,3,1036,0.342901,47.789116
11/05/2020,58000,Ballon-Saint Mars,Maison,73,3,945,0.264952,48.162573
22/04/2020,60000,Montval-sur-Loir,Maison,104,3,196,0.41832,47.691679
30/04/2020,118000,Saint-Mars-la-Brière,Maison,91,3,449,0.37193,48.029515
07/05/2020,90000,Bessé-sur-Braye,Maison,60,2,1423,0.710575,47.796378
30/04/2020,160000,Écommoy,Maison,150,5,645,0.276146,47.823858
30/04/2020,219000,Torcé-en-Vallée,Maison,89,2,1225,0.371904,48.121013
30/04/2020,219000,Torcé-en-Vallée,Maison,89,2,613,0.371904,48.121013
30/04/2020,168000,Mulsanne,Maison,88,4,233,0.249541,47.918962
