,date_mutation,valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,longitude_appart,latitude_appart,Nom_commune,Code_postal,chef_lieu,longitude_cl,latitude_cl,distance
14238,13/04/2021,170000.0,60,3,-1.52573,47.195836,nantes,44200,nantes,-1.548204252,47.23204641,4.370880354007175
14239,09/04/2021,149000.0,42,2,-1.570769,47.239292,nantes,44300,nantes,-1.548204252,47.23204641,1.8889880461545658
14240,15/04/2021,175000.0,40,2,-1.532149,47.233766,nantes,44300,nantes,-1.548204252,47.23204641,1.23072073620458
14241,14/04/2021,242000.0,73,4,-1.569201,47.248292,nantes,44300,nantes,-1.548204252,47.23204641,2.4061115648573543
14242,09/04/2021,250000.0,65,4,-1.551069,47.201928,nantes,44200,nantes,-1.548204252,47.23204641,3.355440440656249
14243,20/04/2021,180000.0,64,3,-1.594189,47.221455,nantes,44100,nantes,-1.548204252,47.23204641,3.6762696529131063
14244,14/04/2021,72000.0,34,1,-1.606956,47.20923,nantes,44100,nantes,-1.548204252,47.23204641,5.122194761483569
14245,27/04/2021,503000.0,138,5,-1.578793,47.223557,nantes,44000,nantes,-1.548204252,47.23204641,2.501437822034397
14246,15/04/2021,179000.0,55,2,-1.533109,47.191191,nantes,44200,nantes,-1.548204252,47.23204641,4.683839675511308
14247,29/03/2021,180000.0,53,2,-1.532458,47.200633,nantes,44200,nantes,-1.548204252,47.23204641,3.6904518521294887
14248,31/03/2021,320000.0,50,1,-1.551777,47.218984,nantes,44000,nantes,-1.548204252,47.23204641,1.4772096459964343
14249,31/03/2021,320000.0,50,1,-1.551777,47.218984,nantes,44000,nantes,-1.548204252,47.23204641,1.4772096459964343
14250,31/03/2021,320000.0,35,1,-1.551777,47.218984,nantes,44000,nantes,-1.548204252,47.23204641,1.4772096459964343
14251,27/04/2021,180000.0,60,3,-1.53471,47.219588,nantes,44000,nantes,-1.548204252,47.23204641,1.7212979548951313
14252,27/04/2021,710000.0,120,4,-1.575944,47.218161,nantes,44100,nantes,-1.548204252,47.23204641,2.6070710474692547
14253,30/03/2021,80000.0,25,1,-1.574274,47.212572,nantes,44100,nantes,-1.548204252,47.23204641,2.9302333546650714
14254,21/04/2021,225000.0,48,2,-1.577082,47.209473,nantes,44100,nantes,-1.548204252,47.23204641,3.3289972205087657
14255,21/04/2021,142000.0,40,1,-1.541794,47.234498,nantes,44300,nantes,-1.548204252,47.23204641,0.556697354683001
14256,02/04/2021,193000.0,70,3,-1.530467,47.210355,nantes,44200,nantes,-1.548204252,47.23204641,2.760507631869536
14257,19/03/2021,71000.0,50,2,-1.531635,47.210547,nantes,44200,nantes,-1.548204252,47.23204641,2.6996347632924937
14258,13/04/2021,210000.0,68,3,-1.536218,47.222023,nantes,44000,nantes,-1.548204252,47.23204641,1.437293098351766
14259,13/04/2021,140000.0,47,2,-1.522723,47.233407,nantes,44300,nantes,-1.548204252,47.23204641,1.9354907111881385
14260,28/04/2021,179500.0,39,2,-1.545624,47.23646,nantes,44300,nantes,-1.548204252,47.23204641,0.5281519704312896
14261,21/04/2021,320000.0,70,3,-1.55121,47.223168,nantes,44000,nantes,-1.548204252,47.23204641,1.0129676501979683
14262,14/04/2021,165000.0,35,2,-1.556455,47.218249,nantes,44000,nantes,-1.548204252,47.23204641,1.6563255909682255
14263,16/04/2021,98000.0,31,1,-1.559316,47.258898,nantes,44300,nantes,-1.548204252,47.23204641,3.1015078909796725
14264,16/04/2021,160000.0,55,4,-1.597343,47.203442,nantes,44100,nantes,-1.548204252,47.23204641,4.895604652451909
14265,06/04/2021,137000.0,45,2,-1.537994,47.232618,nantes,44000,nantes,-1.548204252,47.23204641,0.7757852964278013
14266,20/04/2021,427500.0,94,4,-1.562835,47.213664,nantes,44000,nantes,-1.548204252,47.23204641,2.3247602270884893
14267,21/04/2021,95000.0,26,1,-1.569682,47.236551,nantes,44300,nantes,-1.548204252,47.23204641,1.701715905968436
14268,30/04/2021,273000.0,60,3,-1.560608,47.225063,nantes,44000,nantes,-1.548204252,47.23204641,1.218665909417549
14269,27/04/2021,259000.0,67,4,-1.5373,47.223353,nantes,44000,nantes,-1.548204252,47.23204641,1.2712432357676473
14270,15/04/2021,117000.0,66,3,-1.608574,47.209112,nantes,44100,nantes,-1.548204252,47.23204641,5.235396227797244
14271,02/04/2021,240000.0,77,4,-1.541374,47.20765,nantes,44200,nantes,-1.548204252,47.23204641,2.7611733382655324
14272,21/04/2021,210000.0,65,3,-1.532947,47.192217,nantes,44200,nantes,-1.548204252,47.23204641,4.576392423191205
14273,29/04/2021,268000.0,83,4,-1.536348,47.233755,nantes,44300,nantes,-1.548204252,47.23204641,0.917687653606673
14274,31/03/2021,370000.0,91,5,-1.542238,47.245094,nantes,44300,nantes,-1.548204252,47.23204641,1.5192872838669298
14275,13/04/2021,135000.0,25,1,-1.549738,47.211115,nantes,44000,nantes,-1.548204252,47.23204641,2.329950676621158
14276,23/04/2021,580000.0,30,1,-1.559132,47.210197,nantes,44000,nantes,-1.548204252,47.23204641,2.5662513930264335
14277,23/04/2021,580000.0,102,4,-1.559132,47.210197,nantes,44000,nantes,-1.548204252,47.23204641,2.5662513930264335
14278,22/04/2021,150000.0,30,2,-1.527406,47.225004,nantes,44000,nantes,-1.548204252,47.23204641,1.758936620608669
14279,29/04/2021,90000.0,31,1,-1.555445,47.214969,nantes,44000,nantes,-1.548204252,47.23204641,1.9762002135690908
14280,06/04/2021,290000.0,81,4,-1.531712,47.205992,nantes,44200,nantes,-1.548204252,47.23204641,3.1544893007377213
14281,29/04/2021,182000.0,44,2,-1.563338,47.222636,nantes,44000,nantes,-1.548204252,47.23204641,1.5518176199179199
14282,22/04/2021,300000.0,64,4,-1.572076,47.212119,nantes,44100,nantes,-1.548204252,47.23204641,2.8595802735844167
14283,22/04/2021,140000.0,45,2,-1.523092,47.188339,nantes,44200,nantes,-1.548204252,47.23204641,5.218311553506292
14284,28/04/2021,180500.0,76,4,-1.51201,47.23811,nantes,44300,nantes,-1.548204252,47.23204641,2.822381500687205
14285,14/04/2021,122484.05,48,2,-1.538578,47.21605,nantes,44000,nantes,-1.548204252,47.23204641,1.9220462798933224
14286,19/04/2021,222000.0,55,3,-1.535278,47.238684,nantes,44300,nantes,-1.548204252,47.23204641,1.2258007051224256
14287,13/04/2021,155110.0,62,2,-1.548935,47.20012,nantes,44200,nantes,-1.548204252,47.23204641,3.5498519923967464
14288,16/04/2021,242000.0,66,3,-1.508689,47.239391,nantes,44300,nantes,-1.548204252,47.23204641,3.1015428696945397
14289,19/04/2021,580000.0,130,5,-1.572072,47.218626,nantes,44000,nantes,-1.548204252,47.23204641,2.3438590256697323
14290,28/04/2021,89000.0,70,4,-1.537543,47.240136,nantes,44300,nantes,-1.548204252,47.23204641,1.2085303623623789
14291,07/04/2021,210000.0,56,3,-1.534455,47.236038,nantes,44300,nantes,-1.548204252,47.23204641,1.1317672361460356
14292,20/04/2021,220000.0,43,2,-1.55019,47.234898,nantes,44000,nantes,-1.548204252,47.23204641,0.3508798884004046
14293,15/04/2021,162000.0,37,2,-1.535126,47.208707,nantes,44200,nantes,-1.548204252,47.23204641,2.7774167333121067
14294,22/04/2021,255000.0,52,3,-1.546658,47.234702,nantes,44000,nantes,-1.548204252,47.23204641,0.317607006425332
14295,26/04/2021,110000.0,30,1,-1.589021,47.214626,nantes,44100,nantes,-1.548204252,47.23204641,3.6479613288204735
14296,30/04/2021,293000.0,70,3,-1.548994,47.209528,nantes,44000,nantes,-1.548204252,47.23204641,2.5042020649145447
14297,30/04/2021,293000.0,29,1,-1.548994,47.209528,nantes,44000,nantes,-1.548204252,47.23204641,2.5042020649145447
14298,07/06/2021,80000.0,95,5,-1.608574,47.209112,nantes,44100,nantes,-1.548204252,47.23204641,5.235396227797244
14299,08/06/2021,287000.0,79,4,-1.545737,47.204865,nantes,44200,nantes,-1.548204252,47.23204641,3.0276692099932125
14300,11/06/2021,130200.0,42,2,-1.509924,47.242084,nantes,44300,nantes,-1.548204252,47.23204641,3.1059365717493455
14301,11/06/2021,150000.0,42,2,-1.530589,47.23109,nantes,44300,nantes,-1.548204252,47.23204641,1.3381771530453943
14302,10/06/2021,60000.0,30,1,-1.57706,47.247515,nantes,44300,nantes,-1.548204252,47.23204641,2.7804464168207526
14303,25/05/2021,360000.0,84,4,-1.58515,47.214499,nantes,44100,nantes,-1.548204252,47.23204641,3.4111275273861033
14304,09/06/2021,152000.0,37,2,-1.573597,47.211301,nantes,44100,nantes,-1.548204252,47.23204641,3.0030525451320083
14305,03/06/2021,206035.0,35,1,-1.556025,47.214371,nantes,44000,nantes,-1.548204252,47.23204641,2.0524003863039795
14306,09/06/2021,260000.0,64,4,-1.547757,47.237966,nantes,44300,nantes,-1.548204252,47.23204641,0.6589837525040756
14307,21/06/2021,187500.0,46,2,-1.574592,47.215398,nantes,44100,nantes,-1.548204252,47.23204641,2.7239699317432198
14308,17/06/2021,280000.0,67,3,-1.537404,47.220652,nantes,44000,nantes,-1.548204252,47.23204641,1.5078999424136836
14309,08/06/2021,167000.0,60,3,-1.53471,47.219588,nantes,44000,nantes,-1.548204252,47.23204641,1.7212979548951313
14310,28/05/2021,158000.0,36,1,-1.555223,47.221105,nantes,44000,nantes,-1.548204252,47.23204641,1.327484884709013
14311,11/06/2021,95000.0,30,1,-1.541316,47.252662,nantes,44300,nantes,-1.548204252,47.23204641,2.350535410457929
14312,17/06/2021,155000.0,43,2,-1.607365,47.211252,nantes,44100,nantes,-1.548204252,47.23204641,5.042110314148151
14313,11/06/2021,305566.0,62,3,-1.584821,47.223956,nantes,44100,nantes,-1.548204252,47.23204641,2.9152779089994665
14314,26/05/2021,198500.0,48,2,-1.591377,47.198587,nantes,44100,nantes,-1.548204252,47.23204641,4.953015529146592
14315,18/06/2021,315500.0,51,3,-1.566594,47.225379,nantes,44000,nantes,-1.548204252,47.23204641,1.5776520360711919
14316,02/06/2021,446000.0,85,4,-1.569359,47.217018,nantes,44000,nantes,-1.548204252,47.23204641,2.314854177405526
14317,03/06/2021,225000.0,54,2,-1.549531,47.211492,nantes,44000,nantes,-1.548204252,47.23204641,2.287348376788011
14318,01/06/2021,125000.0,33,1,-1.573184,47.213417,nantes,44100,nantes,-1.548204252,47.23204641,2.8051820202446476
14319,07/06/2021,127000.0,25,2,-1.59375,47.210111,nantes,44100,nantes,-1.548204252,47.23204641,4.224646844932697
14320,17/06/2021,78000.0,40,2,-1.522968,47.231757,nantes,44300,nantes,-1.548204252,47.23204641,1.9113186404292277
14321,11/06/2021,180000.0,33,2,-1.554182,47.20487,nantes,44200,nantes,-1.548204252,47.23204641,3.0550797806961696
14322,17/06/2021,259501.0,63,4,-1.592998,47.210292,nantes,44100,nantes,-1.548204252,47.23204641,4.166548921833247
14323,11/06/2021,255000.0,80,3,-1.559584,47.223875,nantes,44000,nantes,-1.548204252,47.23204641,1.2522036465535005
14324,01/06/2021,55000.0,30,1,-1.552445,47.216349,nantes,44000,nantes,-1.548204252,47.23204641,1.7744722820774421
14325,01/06/2021,384300.0,73,3,-1.557407,47.223741,nantes,44000,nantes,-1.548204252,47.23204641,1.1568559955702569
14326,15/06/2021,220000.0,75,3,-1.538392,47.19601,nantes,44200,nantes,-1.548204252,47.23204641,4.074716618982358
14327,21/06/2021,300000.0,68,4,-1.583841,47.211622,nantes,44100,nantes,-1.548204252,47.23204641,3.5272410866909936
14328,28/05/2021,186000.0,59,3,-1.593921,47.210073,nantes,44100,nantes,-1.548204252,47.23204641,4.237664496216315
14329,16/06/2021,189000.0,50,2,-1.531623,47.233094,nantes,44300,nantes,-1.548204252,47.23204641,1.2610108469099404
14330,26/05/2021,151100.0,44,2,-1.551186,47.230727,nantes,44000,nantes,-1.548204252,47.23204641,0.2692617556499925
14331,03/06/2021,147319.05,65,3,-1.538578,47.21605,nantes,44000,nantes,-1.548204252,47.23204641,1.9220462798933224
14332,03/06/2021,366000.0,92,4,-1.577672,47.2107,nantes,44100,nantes,-1.548204252,47.23204641,3.2578402448784245
14333,14/06/2021,370000.0,80,2,-1.575567,47.218886,nantes,44100,nantes,-1.548204252,47.23204641,2.536779178746212
14334,11/06/2021,190000.0,47,2,-1.507342,47.242153,nantes,44300,nantes,-1.548204252,47.23204641,3.2917468926282982
14335,07/06/2021,220000.0,48,2,-1.601546,47.215129,nantes,44100,nantes,-1.548204252,47.23204641,4.456347225039168
14336,01/06/2021,155700.0,44,2,-1.598742,47.226774,nantes,44100,nantes,-1.548204252,47.23204641,3.8718425662276292
14337,16/06/2021,127500.0,36,2,-1.568681,47.248396,nantes,44300,nantes,-1.548204252,47.23204641,2.3890657100948633
14338,18/06/2021,163000.0,40,2,-1.565373,47.229071,nantes,44000,nantes,-1.548204252,47.23204641,1.3415795016008096
14339,17/06/2021,145000.0,39,2,-1.567464,47.227559,nantes,44000,nantes,-1.548204252,47.23204641,1.5414899270562101
14340,01/06/2021,166667.0,53,2,-1.549959,47.204098,nantes,44200,nantes,-1.548204252,47.23204641,3.1100086661058284
14341,21/06/2021,252000.0,67,3,-1.552377,47.20609,nantes,44200,nantes,-1.548204252,47.23204641,2.902963955951624
14342,14/06/2021,378000.0,96,4,-1.581236,47.220247,nantes,44100,nantes,-1.548204252,47.23204641,2.8247196223594204
14343,16/06/2021,122000.0,47,2,-1.540312,47.194738,nantes,44200,nantes,-1.548204252,47.23204641,4.190628817883171
14344,31/05/2021,146000.0,53,2,-1.531712,47.205992,nantes,44200,nantes,-1.548204252,47.23204641,3.1544893007377213
14345,26/05/2021,145000.0,70,3,-1.530467,47.210355,nantes,44200,nantes,-1.548204252,47.23204641,2.760507631869536
14346,14/06/2021,215000.0,49,2,-1.557315,47.215078,nantes,44000,nantes,-1.548204252,47.23204641,2.0087057447821075
14347,07/06/2021,94339.62,49,2,-1.57197,47.228484,nantes,44000,nantes,-1.548204252,47.23204641,1.8428097905909684
14348,15/06/2021,121500.0,54,2,-1.57608,47.219893,nantes,44000,nantes,-1.548204252,47.23204641,2.5065187623651326
14349,17/06/2021,148000.0,43,1,-1.58515,47.214499,nantes,44100,nantes,-1.548204252,47.23204641,3.4111275273861033
14350,16/06/2021,170000.0,46,2,-1.532031,47.226083,nantes,44000,nantes,-1.548204252,47.23204641,1.3927300120924218
14351,17/06/2021,230000.0,60,3,-1.57929,47.218059,nantes,44100,nantes,-1.548204252,47.23204641,2.821519965991158
14352,09/06/2021,189700.0,45,1,-1.524733,47.208296,nantes,44200,nantes,-1.548204252,47.23204641,3.1831611945998994
14353,14/06/2021,180000.0,61,3,-1.510347,47.243396,nantes,44300,nantes,-1.548204252,47.23204641,3.131902131917486
14354,04/06/2021,575554.0,108,4,-1.556225,47.226949,nantes,44000,nantes,-1.548204252,47.23204641,0.830723510012898
14355,09/06/2021,142500.0,38,2,-1.595978,47.220806,nantes,44100,nantes,-1.548204252,47.23204641,3.8278317814519425
14356,10/06/2021,90000.0,33,1,-1.54249,47.236316,nantes,44300,nantes,-1.548204252,47.23204641,0.6422963696530091
14357,21/06/2021,155000.0,37,2,-1.572917,47.208492,nantes,44100,nantes,-1.548204252,47.23204641,3.218865237697567
14358,04/06/2021,155000.0,53,2,-1.513841,47.260032,nantes,44300,nantes,-1.548204252,47.23204641,4.055630388312773
14359,21/06/2021,235000.0,78,4,-1.597757,47.227688,nantes,44100,nantes,-1.548204252,47.23204641,3.783743377194036
14360,07/06/2021,106671.6,45,2,-1.536821,47.216991,nantes,44000,nantes,-1.548204252,47.23204641,1.8827740577858596
14361,07/06/2021,220000.0,64,3,-1.516465,47.254261,nantes,44300,nantes,-1.548204252,47.23204641,3.445847301028514
14362,08/06/2021,280000.0,31,2,-1.516018,47.231139,nantes,44300,nantes,-1.548204252,47.23204641,2.4394465319191916
14363,04/06/2021,491000.0,90,4,-1.536821,47.216991,nantes,44000,nantes,-1.548204252,47.23204641,1.8827740577858596
14364,29/05/2021,185000.0,67,3,-1.540312,47.194738,nantes,44200,nantes,-1.548204252,47.23204641,4.190628817883171
14365,17/06/2021,262000.0,72,3,-1.524733,47.208296,nantes,44200,nantes,-1.548204252,47.23204641,3.1831611945998994
14366,17/06/2021,420000.0,114,6,-1.573085,47.210691,nantes,44100,nantes,-1.548204252,47.23204641,3.0311917906017074
14367,14/06/2021,134500.0,41,2,-1.567501,47.234623,nantes,44300,nantes,-1.548204252,47.23204641,1.4890446313462746
14368,25/05/2021,205000.0,71,3,-1.581934,47.226404,nantes,44000,nantes,-1.548204252,47.23204641,2.6302552297031765
14369,02/06/2021,212000.0,66,3,-1.519779,47.2724,nantes,44300,nantes,-1.548204252,47.23204641,4.975654400461661
14370,28/05/2021,185000.0,88,5,-1.520573,47.239446,nantes,44300,nantes,-1.548204252,47.23204641,2.248179987514829
14371,08/06/2021,163000.0,40,1,-1.531351,47.220557,nantes,44000,nantes,-1.548204252,47.23204641,1.8057435234501082
14372,29/05/2021,194200.0,57,3,-1.579785,47.220107,nantes,44100,nantes,-1.548204252,47.23204641,2.735396619613489
14373,03/06/2021,421934.88,92,4,-1.571756,47.23932,nantes,44300,nantes,-1.548204252,47.23204641,1.9581311969776174
14374,24/06/2021,107000.0,25,1,-1.523749,47.186644,nantes,44200,nantes,-1.548204252,47.23204641,5.376878769051376
14375,09/06/2021,177000.0,53,2,-1.580983,47.21399,nantes,44100,nantes,-1.548204252,47.23204641,3.1926783453192926
14376,16/06/2021,242000.0,68,4,-1.546317,47.238771,nantes,44300,nantes,-1.548204252,47.23204641,0.7611447973170806
14377,28/05/2021,153000.0,57,3,-1.607365,47.211252,nantes,44100,nantes,-1.548204252,47.23204641,5.042110314148151
14378,18/06/2021,117000.0,32,2,-1.564167,47.237409,nantes,44300,nantes,-1.548204252,47.23204641,1.347769188354068
14379,04/06/2021,112500.0,29,1,-1.544895,47.224566,nantes,44000,nantes,-1.548204252,47.23204641,0.8685777316743266
14380,21/06/2021,415000.0,90,4,-1.568206,47.21083,nantes,44100,nantes,-1.548204252,47.23204641,2.803343789455901
14381,04/06/2021,165563.0,57,3,-1.535811,47.191837,nantes,44200,nantes,-1.548204252,47.23204641,4.5678045785447905
14382,04/06/2021,151000.0,50,3,-1.581038,47.262745,nantes,44300,nantes,-1.548204252,47.23204641,4.222156419170407
14383,18/06/2021,177000.0,46,2,-1.534984,47.215186,nantes,44000,nantes,-1.548204252,47.23204641,2.125124318178692
14384,26/05/2021,220000.0,67,4,-1.579785,47.220107,nantes,44100,nantes,-1.548204252,47.23204641,2.735396619613489
14385,15/06/2021,400000.0,87,4,-1.567543,47.213235,nantes,44100,nantes,-1.548204252,47.23204641,2.5532647138562687
14386,09/06/2021,330000.0,64,3,-1.556436,47.207004,nantes,44200,nantes,-1.548204252,47.23204641,2.8530566281198717
14387,23/04/2021,305000.0,52,3,-1.56731,47.220611,nantes,44000,nantes,-1.548204252,47.23204641,1.9261314629440844
14388,30/04/2021,325000.0,114,4,-1.529886,47.201095,nantes,44200,nantes,-1.548204252,47.23204641,3.7102577551197617
14389,03/05/2021,95000.0,37,2,-1.543369,47.254142,nantes,44300,nantes,-1.548204252,47.23204641,2.4836177336120295
14390,29/04/2021,182000.0,44,2,-1.545873,47.211842,nantes,44000,nantes,-1.548204252,47.23204641,2.253157879157844
14391,14/04/2021,380000.0,92,4,-1.577672,47.2107,nantes,44100,nantes,-1.548204252,47.23204641,3.2578402448784245
14392,12/04/2021,300000.0,74,3,-1.563811,47.212459,nantes,44000,nantes,-1.548204252,47.23204641,2.4777700167396643
14393,28/04/2021,423000.0,99,4,-1.577086,47.208449,nantes,44100,nantes,-1.548204252,47.23204641,3.4158457449519872
14394,26/04/2021,170000.0,49,2,-1.514434,47.261417,nantes,44300,nantes,-1.548204252,47.23204641,4.1470787022100755
14395,15/04/2021,241000.0,66,3,-1.512555,47.233654,nantes,44300,nantes,-1.548204252,47.23204641,2.705447315370171
14396,03/05/2021,235000.0,42,2,-1.578353,47.213265,nantes,44100,nantes,-1.548204252,47.23204641,3.094187933820245
14397,26/04/2021,280000.0,69,3,-1.57884,47.208429,nantes,44100,nantes,-1.548204252,47.23204641,3.504080565611084
14398,27/04/2021,330000.0,74,3,-1.561173,47.213295,nantes,44000,nantes,-1.548204252,47.23204641,2.30450538670255
14399,15/04/2021,160000.0,38,2,-1.594603,47.20252,nantes,44100,nantes,-1.548204252,47.23204641,4.80912449770165
14400,30/04/2021,279000.0,58,2,-1.5484,47.221304,nantes,44000,nantes,-1.548204252,47.23204641,1.1943822514369025
14401,27/04/2021,115000.0,28,1,-1.56846,47.221148,nantes,44000,nantes,-1.548204252,47.23204641,1.954827927286127
14402,27/04/2021,229000.0,51,2,-1.548016,47.221499,nantes,44000,nantes,-1.548204252,47.23204641,1.1726977567835395
14403,20/04/2021,205000.0,63,3,-1.524313,47.210297,nantes,44200,nantes,-1.548204252,47.23204641,3.020133466942165
14404,30/04/2021,215000.0,69,3,-1.520578,47.246596,nantes,44300,nantes,-1.548204252,47.23204641,2.644215783884757
14405,28/04/2021,180000.0,39,2,-1.554784,47.215752,nantes,44000,nantes,-1.548204252,47.23204641,1.8788279945587487
14406,27/04/2021,125000.0,39,2,-1.584173,47.239225,nantes,44300,nantes,-1.548204252,47.23204641,2.838110481134372
14407,21/04/2021,190000.0,57,3,-1.52573,47.195836,nantes,44200,nantes,-1.548204252,47.23204641,4.370880354007175
14408,30/04/2021,371000.0,75,4,-1.560673,47.219228,nantes,44000,nantes,-1.548204252,47.23204641,1.7095694014182354
14409,15/04/2021,825000.0,175,6,-1.565042,47.21174,nantes,44000,nantes,-1.548204252,47.23204641,2.59287610038715
14410,06/05/2021,327000.0,81,4,-1.532863,47.223395,nantes,44000,nantes,-1.548204252,47.23204641,1.508292584542403
14411,16/04/2021,156000.0,37,1,-1.55989,47.204953,nantes,44200,nantes,-1.548204252,47.23204641,3.1394741307150564
14412,26/04/2021,215000.0,130,3,-1.566206,47.209701,nantes,44100,nantes,-1.548204252,47.23204641,2.8338348296742906
14413,26/04/2021,215000.0,48,1,-1.566206,47.209701,nantes,44100,nantes,-1.548204252,47.23204641,2.8338348296742906
14414,30/04/2021,176000.0,59,3,-1.56997,47.262174,nantes,44300,nantes,-1.548204252,47.23204641,3.7328253856685296
14415,26/04/2021,190120.0,80,4,-1.514814,47.238317,nantes,44300,nantes,-1.548204252,47.23204641,2.622712772918529
14416,20/04/2021,75000.0,33,2,-1.531712,47.205992,nantes,44200,nantes,-1.548204252,47.23204641,3.1544893007377213
14417,20/04/2021,100000.0,66,3,-1.608574,47.209112,nantes,44100,nantes,-1.548204252,47.23204641,5.235396227797244
14418,23/04/2021,165200.0,89,4,-1.530883,47.193035,nantes,44200,nantes,-1.548204252,47.23204641,4.531237972556122
14419,30/04/2021,215000.0,62,3,-1.524888,47.2291,nantes,44300,nantes,-1.548204252,47.23204641,1.7958252520019642
14420,15/04/2021,1150000.0,151,6,-1.5621,47.217084,nantes,44000,nantes,-1.548204252,47.23204641,1.9684126666713502
14421,26/04/2021,112000.0,77,3,-1.529036,47.251188,nantes,44300,nantes,-1.548204252,47.23204641,2.5758321397849073
14422,26/04/2021,112000.0,85,4,-1.529036,47.251188,nantes,44300,nantes,-1.548204252,47.23204641,2.5758321397849073
14423,28/04/2021,185000.0,45,2,-1.524012,47.215423,nantes,44000,nantes,-1.548204252,47.23204641,2.6024471383796235
14424,30/04/2021,231000.0,49,2,-1.581349,47.206456,nantes,44100,nantes,-1.548204252,47.23204641,3.7943196344023438
14425,27/04/2021,170000.0,42,2,-1.528174,47.244913,nantes,44300,nantes,-1.548204252,47.23204641,2.084789982771422
14426,07/05/2021,273000.0,69,3,-1.573759,47.229842,nantes,44100,nantes,-1.548204252,47.23204641,1.9506578009782578
14427,04/05/2021,262000.0,66,3,-1.531966,47.220821,nantes,44000,nantes,-1.548204252,47.23204641,1.752100127729874
14428,26/04/2021,300000.0,70,3,-1.575392,47.214629,nantes,44100,nantes,-1.548204252,47.23204641,2.826609021308413
14429,13/04/2021,285000.0,86,4,-1.529345,47.208862,nantes,44200,nantes,-1.548204252,47.23204641,2.946884248668205
14430,29/04/2021,300000.0,76,3,-1.574693,47.216767,nantes,44100,nantes,-1.548204252,47.23204641,2.6287452331319665
14431,28/04/2021,155000.0,27,2,-1.551506,47.211269,nantes,44000,nantes,-1.548204252,47.23204641,2.3234294364835115
14432,06/05/2021,237520.4,90,4,-1.565363,47.203999,nantes,44200,nantes,-1.548204252,47.23204641,3.378201456119028
14433,04/05/2021,162084.52,64,3,-1.565363,47.203999,nantes,44200,nantes,-1.548204252,47.23204641,3.378201456119028
14434,05/05/2021,305000.0,67,4,-1.576574,47.212731,nantes,44100,nantes,-1.548204252,47.23204641,3.037811727556489
14435,23/04/2021,120000.0,47,2,-1.580532,47.240165,nantes,44300,nantes,-1.548204252,47.23204641,2.6089685992273988
14436,28/04/2021,250870.0,66,3,-1.530817,47.236339,nantes,44300,nantes,-1.548204252,47.23204641,1.4004374260487067
14437,29/04/2021,255000.0,64,3,-1.534482,47.214919,nantes,44000,nantes,-1.548204252,47.23204641,2.169309916656484
14438,05/05/2021,158629.56,61,3,-1.565363,47.203999,nantes,44200,nantes,-1.548204252,47.23204641,3.378201456119028
14439,02/07/2021,219000.0,53,2,-1.574728,47.227147,nantes,44000,nantes,-1.548204252,47.23204641,2.0811761612476314
14440,03/06/2021,160000.0,32,1,-1.568559,47.213735,nantes,44100,nantes,-1.548204252,47.23204641,2.5536375768944515
14441,23/06/2021,178000.0,45,2,-1.510873,47.238976,nantes,44300,nantes,-1.548204252,47.23204641,2.929866673656978
14442,29/06/2021,189807.0,65,1,-1.566839,47.230705,nantes,44000,nantes,-1.548204252,47.23204641,1.4190126330134814
14443,11/06/2021,271000.0,56,2,-1.516966,47.256351,nantes,44300,nantes,-1.548204252,47.23204641,3.5908903389772346
14444,11/06/2021,271000.0,56,3,-1.516966,47.256351,nantes,44300,nantes,-1.548204252,47.23204641,3.5908903389772346
14445,24/06/2021,227500.0,53,3,-1.555745,47.21832,nantes,44000,nantes,-1.548204252,47.23204641,1.629401538535165
14446,16/06/2021,245000.0,51,2,-1.564893,47.23153,nantes,44000,nantes,-1.548204252,47.23204641,1.2650831242349754
14447,16/06/2021,245000.0,96,3,-1.564893,47.23153,nantes,44000,nantes,-1.548204252,47.23204641,1.2650831242349754
14448,16/06/2021,245000.0,49,2,-1.564893,47.23153,nantes,44000,nantes,-1.548204252,47.23204641,1.2650831242349754
14449,22/06/2021,83000.0,78,4,-1.597885,47.205734,nantes,44100,nantes,-1.548204252,47.23204641,4.7663307158714066
14450,30/06/2021,243000.0,79,4,-1.5259,47.210039,nantes,44200,nantes,-1.548204252,47.23204641,2.973243557001411
14451,25/06/2021,99000.0,37,2,-1.569034,47.203678,nantes,44200,nantes,-1.548204252,47.23204641,3.526501596288788
14452,29/06/2021,255000.0,66,3,-1.597824,47.209924,nantes,44100,nantes,-1.548204252,47.23204641,4.491514808530781
14453,25/06/2021,128600.0,47,2,-1.598551,47.228281,nantes,44100,nantes,-1.548204252,47.23204641,3.835609845131697
14454,25/06/2021,270000.0,60,3,-1.542639,47.22195,nantes,44000,nantes,-1.548204252,47.23204641,1.1989922140860163
14455,18/06/2021,135000.0,31,2,-1.559871,47.227329,nantes,44000,nantes,-1.548204252,47.23204641,1.0274526802391426
14456,25/06/2021,309000.0,110,5,-1.579336,47.238365,nantes,44300,nantes,-1.548204252,47.23204641,2.4597853185202405
14457,24/06/2021,246000.0,63,3,-1.550054,47.251194,nantes,44300,nantes,-1.548204252,47.23204641,2.1333458112962083
14458,24/06/2021,225000.0,47,2,-1.57949,47.219763,nantes,44100,nantes,-1.548204252,47.23204641,2.734785052796743
14459,22/06/2021,127000.0,28,2,-1.545436,47.217443,nantes,44000,nantes,-1.548204252,47.23204641,1.6370186232330974
