code_commune,annee_mutation,valeur_fonciere,nom_commune,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
15,2020,203180,Barbâtre,45,3,158,-2.184039,46.945119
15,2020,286300,Barbâtre,35,2,351,-2.182925,46.943519
15,2020,286300,Barbâtre,40,2,351,-2.182925,46.943519
15,2020,286300,Barbâtre,35,1,351,-2.182925,46.943519
17,2021,274900,Batz-sur-Mer,62,2,250,-2.487841,47.27617
17,2021,274900,Batz-sur-Mer,92,3,250,-2.487841,47.27617
17,2021,298000,Batz-sur-Mer,21,1,70,-2.477795,47.278323
17,2021,298000,Batz-sur-Mer,42,2,70,-2.477795,47.278323
17,2021,274300,Batz-sur-Mer,30,2,52,-2.477596,47.278308
17,2021,274300,Batz-sur-Mer,35,2,52,-2.477596,47.278308
17,2021,274300,Batz-sur-Mer,22,1,52,-2.477596,47.278308
17,2021,278650,Batz-sur-Mer,74,3,99,-2.479374,47.277055
17,2021,278650,Batz-sur-Mer,52,2,99,-2.479374,47.277055
17,2021,395000,Batz-sur-Mer,32,1,240,-2.45304,47.278055
17,2021,395000,Batz-sur-Mer,75,4,240,-2.45304,47.278055
18,2021,65000,Baugé-en-Anjou,70,2,119,-0.10259,47.539747
18,2021,65000,Baugé-en-Anjou,80,2,119,-0.10259,47.539747
18,2021,46000,Baugé-en-Anjou,50,3,64,-0.070518,47.624186
18,2021,46000,Baugé-en-Anjou,66,2,64,-0.070518,47.624186
18,2021,162000,Baugé-en-Anjou,27,1,575,-0.120647,47.531232
18,2021,162000,Baugé-en-Anjou,29,1,575,-0.120647,47.531232
18,2021,147500,Baugé-en-Anjou,130,3,284,-0.064911,47.627124
18,2021,64000,Baugé-en-Anjou,32,2,652,-0.101899,47.536721
18,2021,64000,Baugé-en-Anjou,32,2,652,-0.101899,47.536721
18,2021,64000,Baugé-en-Anjou,93,3,652,-0.101899,47.536721
18,2021,85000,Baugé-en-Anjou,43,2,101,-0.103062,47.541761
18,2021,85000,Baugé-en-Anjou,68,4,101,-0.103062,47.541761
18,2021,115000,Baugé-en-Anjou,60,2,179,-0.102891,47.53978
18,2021,115000,Baugé-en-Anjou,63,2,179,-0.102891,47.53978
18,2021,153336,Baugé-en-Anjou,45,2,600,-0.082494,47.505999
18,2021,153336,Baugé-en-Anjou,81,4,600,-0.082494,47.505999
18,2021,153336,Baugé-en-Anjou,70,3,600,-0.082494,47.505999
18,2021,153336,Baugé-en-Anjou,115,3,600,-0.082494,47.505999
18,2021,75000,Baugé-en-Anjou,60,3,113,-0.104933,47.542045
18,2021,75000,Baugé-en-Anjou,60,3,113,-0.104933,47.542045
18,2021,75000,Baugé-en-Anjou,60,3,113,-0.104933,47.542045
19,2020,250000,Bazoges-en-Paillers,240,7,350,-1.131921,46.908346
21,2021,70000,Beaufort-en-Anjou,51,1,100,-0.211895,47.439396
21,2021,70000,Beaufort-en-Anjou,43,1,100,-0.211895,47.439396
21,2021,263750,Beaufort-en-Anjou,27,1,183,-0.21533,47.440787
21,2021,263750,Beaufort-en-Anjou,28,1,183,-0.21533,47.440787
21,2021,263750,Beaufort-en-Anjou,16,1,183,-0.21533,47.440787
21,2021,263750,Beaufort-en-Anjou,38,2,183,-0.21533,47.440787
21,2021,263750,Beaufort-en-Anjou,23,1,183,-0.21533,47.440787
21,2021,263750,Beaufort-en-Anjou,38,2,183,-0.21533,47.440787
21,2021,140000,Beaufort-en-Anjou,60,2,114,-0.21917,47.440771
21,2021,140000,Beaufort-en-Anjou,30,1,114,-0.21917,47.440771
21,2021,140000,Beaufort-en-Anjou,30,1,114,-0.21917,47.440771
21,2021,140000,Beaufort-en-Anjou,60,2,114,-0.21917,47.440771
21,2021,140000,Beaufort-en-Anjou,25,1,114,-0.21917,47.440771
21,2021,132500,Beaufort-en-Anjou,26,2,72,-0.215989,47.438904
21,2021,132500,Beaufort-en-Anjou,42,2,72,-0.215989,47.438904
21,2021,268000,Beaufort-en-Anjou,73,3,198,-0.2166,47.440675
21,2021,268000,Beaufort-en-Anjou,68,3,198,-0.2166,47.440675
21,2021,268000,Beaufort-en-Anjou,56,2,198,-0.2166,47.440675
21,2021,268000,Beaufort-en-Anjou,67,3,64,-0.216632,47.440727
21,2021,268000,Beaufort-en-Anjou,93,2,64,-0.216632,47.440727
22,2020,90000,Beaulieu-sous-la-Roche,86,3,85,-1.610347,46.676118
358,2021,100000,Beaulieu-sur-Layon,52,1,122,-0.590052,47.310564
23,2021,115000,Beaupréau-en-Mauges,40,3,200,-0.992102,47.201552
23,2021,1000,Beaupréau-en-Mauges,50,2,26,-0.995156,47.199889
23,2021,1000,Beaupréau-en-Mauges,34,2,26,-0.995156,47.199889
23,2021,1000,Beaupréau-en-Mauges,63,4,26,-0.995156,47.199889
23,2021,1000,Beaupréau-en-Mauges,59,3,26,-0.995156,47.199889
23,2021,190000,Beaupréau-en-Mauges,100,3,278,-0.982881,47.203851
23,2021,190000,Beaupréau-en-Mauges,34,1,278,-0.982881,47.203851
23,2021,190000,Beaupréau-en-Mauges,41,1,278,-0.982881,47.203851
23,2021,190000,Beaupréau-en-Mauges,30,1,278,-0.982881,47.203851
23,2021,170000,Beaupréau-en-Mauges,70,2,100,-0.954728,47.169727
23,2021,170000,Beaupréau-en-Mauges,63,1,100,-0.954728,47.169727
23,2021,225000,Beaupréau-en-Mauges,50,2,404,-0.995046,47.199784
24,2020,155000,Beauvoir-sur-Mer,65,4,185,-2.040689,46.914961
24,2020,272500,Beauvoir-sur-Mer,18,1,660,-2.043532,46.916245
24,2020,272500,Beauvoir-sur-Mer,18,1,660,-2.043532,46.916245
24,2020,272500,Beauvoir-sur-Mer,18,1,660,-2.043532,46.916245
24,2020,272500,Beauvoir-sur-Mer,18,1,660,-2.043532,46.916245
24,2020,272500,Beauvoir-sur-Mer,18,1,660,-2.043532,46.916245
25,2021,145000,Bécon-les-Granits,68,3,100,-0.80129,47.503096
25,2021,145000,Bécon-les-Granits,70,3,100,-0.80129,47.503096
25,2021,415000,Bécon-les-Granits,112,4,298,-0.799178,47.503186
25,2021,415000,Bécon-les-Granits,92,4,298,-0.799178,47.503186
25,2021,160579,Bécon-les-Granits,74,3,242,-0.80165,47.503285
25,2021,160579,Bécon-les-Granits,90,4,242,-0.80165,47.503285
26,2021,100000,Bégrolles-en-Mauges,72,3,160,-0.939626,47.140008
26,2021,100000,Bégrolles-en-Mauges,72,3,160,-0.939626,47.140008
26,2021,90000,Bégrolles-en-Mauges,120,4,538,-0.937358,47.140099
359,2021,100000,Bellevigne-en-Layon,57,2,116,-0.501816,47.267371
359,2021,100000,Bellevigne-en-Layon,368,13,116,-0.501816,47.267371
359,2021,100000,Bellevigne-en-Layon,57,2,116,-0.501816,47.267371
359,2021,100000,Bellevigne-en-Layon,368,13,116,-0.501816,47.267371
359,2021,95000,Bellevigne-en-Layon,33,2,86,-0.503139,47.2676
359,2021,95000,Bellevigne-en-Layon,31,2,86,-0.503139,47.2676
27,2021,145000,Bellevigne-les-Châteaux,38,2,1116,-0.060277,47.21651
27,2021,250000,Bellevigne-les-Châteaux,60,2,1045,-0.056091,47.194531
27,2021,250000,Bellevigne-les-Châteaux,125,3,1045,-0.056091,47.194531
28,2020,137000,Benet,24,2,142,-0.598139,46.368989
28,2020,137000,Benet,55,3,142,-0.598139,46.368989
28,2020,137000,Benet,22,1,142,-0.598139,46.368989
360,2021,220000,Besné,102,4,663,-2.088038,47.397249
360,2021,220000,Besné,33,1,663,-2.088038,47.397249
29,2020,5000,Béthon,29,1,50,0.08909,48.359314
31,2021,365000,Blain,60,2,637,-1.758886,47.478572
31,2021,365000,Blain,43,2,637,-1.758886,47.478572
31,2021,365000,Blain,60,3,637,-1.758886,47.478572
31,2021,365000,Blain,43,2,637,-1.758886,47.478572
31,2021,110000,Blain,48,2,58,-1.764608,47.476143
33,2020,54000,Bonnétable,54,2,127,0.426066,48.179642
35,2021,165000,Bouguenais,33,1,66,-1.58944,47.184561
35,2021,165000,Bouguenais,34,2,66,-1.58944,47.184561
361,2021,55000,Bouillé-Ménard,132,5,115,-0.966889,47.74248
36,2020,350000,Bouloire,20,1,405,0.556698,47.97195
36,2020,350000,Bouloire,17,1,405,0.556698,47.97195
36,2020,350000,Bouloire,25,1,405,0.556698,47.97195
36,2020,350000,Bouloire,50,3,405,0.556698,47.97195
36,2020,350000,Bouloire,40,3,405,0.556698,47.97195
36,2020,350000,Bouloire,25,1,405,0.556698,47.97195
36,2020,350000,Bouloire,27,2,405,0.556698,47.97195
36,2020,350000,Bouloire,25,1,405,0.556698,47.97195
36,2020,350000,Bouloire,12,1,405,0.556698,47.97195
36,2020,350000,Bouloire,24,2,405,0.556698,47.97195
36,2020,350000,Bouloire,18,1,405,0.556698,47.97195
36,2020,350000,Bouloire,25,1,405,0.556698,47.97195
36,2020,350000,Bouloire,28,2,405,0.556698,47.97195
36,2020,350000,Bouloire,13,1,405,0.556698,47.97195
36,2020,350000,Bouloire,31,2,405,0.556698,47.97195
36,2020,350000,Bouloire,16,1,405,0.556698,47.97195
36,2020,350000,Bouloire,16,1,405,0.556698,47.97195
36,2020,350000,Bouloire,13,1,405,0.556698,47.97195
37,2020,140500,Bourneau,80,3,755,-0.831366,46.550412
37,2020,140500,Bourneau,70,3,755,-0.831366,46.550412
37,2020,140500,Bourneau,118,4,755,-0.831366,46.550412
38,2021,130000,Boussay,113,4,880,-1.165027,47.076431
38,2021,146000,Boussay,105,4,592,-1.165074,47.076338
39,2021,135000,Bouvron,50,4,207,-1.846405,47.417863
39,2021,170000,Bouvron,77,3,90,-1.847165,47.417735
39,2021,170000,Bouvron,66,3,90,-1.847165,47.417735
40,2020,210000,Bretignolles-sur-Mer,20,1,510,-1.849461,46.630412
40,2020,210000,Bretignolles-sur-Mer,45,1,510,-1.849461,46.630412
41,2021,283000,Briollay,149,5,1307,-0.492571,47.570906
41,2021,283000,Briollay,61,2,1307,-0.492571,47.570906
42,2021,179000,Brissac Loire Aubance,50,2,128,-0.315381,47.397748
42,2021,179000,Brissac Loire Aubance,50,1,128,-0.315381,47.397748
42,2021,140000,Brissac Loire Aubance,57,1,135,-0.315409,47.397499
42,2021,140000,Brissac Loire Aubance,91,4,135,-0.315409,47.397499
42,2021,415000,Brissac Loire Aubance,29,1,568,-0.438847,47.345763
42,2021,415000,Brissac Loire Aubance,50,2,568,-0.438847,47.345763
42,2021,415000,Brissac Loire Aubance,39,1,568,-0.438847,47.345763
42,2021,415000,Brissac Loire Aubance,38,1,568,-0.438847,47.345763
42,2021,415000,Brissac Loire Aubance,49,3,568,-0.438847,47.345763
42,2021,415000,Brissac Loire Aubance,36,2,568,-0.438847,47.345763
42,2021,415000,Brissac Loire Aubance,30,1,568,-0.438847,47.345763
42,2021,415000,Brissac Loire Aubance,58,2,568,-0.438847,47.345763
42,2021,185000,Brissac Loire Aubance,41,2,500,-0.383822,47.296513
42,2021,185000,Brissac Loire Aubance,41,2,651,-0.383822,47.296513
42,2021,185000,Brissac Loire Aubance,95,3,651,-0.383822,47.296513
42,2021,185000,Brissac Loire Aubance,95,3,500,-0.383822,47.296513
42,2021,178000,Brissac Loire Aubance,80,3,431,-0.408608,47.319225
42,2021,178000,Brissac Loire Aubance,136,3,431,-0.408608,47.319225
42,2021,260000,Brissac Loire Aubance,80,3,624,-0.445632,47.351577
42,2021,260000,Brissac Loire Aubance,80,3,624,-0.445632,47.351577
43,2020,79500,Brûlon,34,2,132,-0.232488,47.96648
43,2020,79500,Brûlon,34,2,132,-0.232488,47.96648
43,2020,30000,Brûlon,20,1,78,-0.231996,47.965662
43,2020,30000,Brûlon,15,1,78,-0.231996,47.965662
43,2020,30000,Brûlon,20,1,78,-0.231996,47.965662
362,2021,159000,Campbon,70,2,218,-1.969958,47.412518
362,2021,159000,Campbon,103,3,218,-1.969958,47.412518
44,2021,155000,Candé,120,5,150,-1.037852,47.559806
44,2021,75000,Candé,93,4,85,-1.03418,47.559738
44,2021,82000,Candé,50,3,97,-1.03987,47.560938
44,2021,82000,Candé,28,1,29,-1.039896,47.560852
44,2021,82000,Candé,25,1,29,-1.039896,47.560852
46,2021,880000,Carquefou,38,2,452,-1.483245,47.304282
46,2021,880000,Carquefou,32,1,452,-1.483245,47.304282
46,2021,880000,Carquefou,55,2,452,-1.483245,47.304282
363,2021,250000,Casson,71,3,95,-1.559053,47.386802
363,2021,250000,Casson,66,3,95,-1.559053,47.386802
363,2021,250000,Casson,58,2,95,-1.559053,47.386802
47,2020,170000,Cérans-Foulletourte,85,4,424,0.075901,47.826595
47,2020,170000,Cérans-Foulletourte,85,4,953,0.075901,47.826595
47,2020,170000,Cérans-Foulletourte,80,4,953,0.075901,47.826595
47,2020,170000,Cérans-Foulletourte,57,3,424,0.075901,47.826595
47,2020,170000,Cérans-Foulletourte,80,4,424,0.075901,47.826595
47,2020,170000,Cérans-Foulletourte,57,3,953,0.075901,47.826595
47,2020,46000,Cérans-Foulletourte,66,2,118,0.07391,47.827404
47,2020,46000,Cérans-Foulletourte,66,2,118,0.07391,47.827404
47,2020,420000,Cérans-Foulletourte,64,3,802,0.077757,47.829236
47,2020,420000,Cérans-Foulletourte,35,2,802,0.077757,47.829236
47,2020,420000,Cérans-Foulletourte,55,3,802,0.077757,47.829236
47,2020,420000,Cérans-Foulletourte,51,2,802,0.077757,47.829236
47,2020,420000,Cérans-Foulletourte,56,3,802,0.077757,47.829236
47,2020,420000,Cérans-Foulletourte,50,2,802,0.077757,47.829236
48,2021,54950,Chailland,125,3,336,-0.873763,48.224277
48,2021,75000,Chailland,50,3,80,-0.874061,48.224355
48,2021,75000,Chailland,50,2,80,-0.874061,48.224355
49,2020,105000,Chaillé-les-Marais,75,3,77,-1.022992,46.393513
51,2020,75000,Challans,21,1,110,-1.886122,46.848677
51,2020,75000,Challans,18,1,110,-1.886122,46.848677
51,2020,75000,Challans,18,1,110,-1.886122,46.848677
51,2020,75000,Challans,21,1,110,-1.886122,46.848677
51,2020,175000,Challans,78,3,466,-1.890719,46.842181
51,2020,175000,Challans,50,2,825,-1.89393,46.850789
52,2021,370000,Chalonnes-sur-Loire,54,3,627,-0.767174,47.354638
52,2021,370000,Chalonnes-sur-Loire,55,2,627,-0.767174,47.354638
52,2021,370000,Chalonnes-sur-Loire,24,1,627,-0.767174,47.354638
52,2021,370000,Chalonnes-sur-Loire,70,2,627,-0.767174,47.354638
52,2021,370000,Chalonnes-sur-Loire,15,1,627,-0.767174,47.354638
52,2021,370000,Chalonnes-sur-Loire,74,3,627,-0.767174,47.354638
52,2021,370000,Chalonnes-sur-Loire,22,1,627,-0.767174,47.354638
52,2021,370000,Chalonnes-sur-Loire,51,2,627,-0.767174,47.354638
52,2021,370000,Chalonnes-sur-Loire,73,3,402,-0.762467,47.352704
52,2021,370000,Chalonnes-sur-Loire,73,3,402,-0.762467,47.352704
52,2021,370000,Chalonnes-sur-Loire,73,3,402,-0.762467,47.352704
52,2021,370000,Chalonnes-sur-Loire,28,1,402,-0.762467,47.352704
52,2021,370000,Chalonnes-sur-Loire,35,1,402,-0.762467,47.352704
52,2021,370000,Chalonnes-sur-Loire,28,1,402,-0.762467,47.352704
52,2021,370000,Chalonnes-sur-Loire,44,1,402,-0.762467,47.352704
52,2021,370000,Chalonnes-sur-Loire,44,2,402,-0.762467,47.352704
52,2021,370000,Chalonnes-sur-Loire,55,1,402,-0.762467,47.352704
52,2021,370000,Chalonnes-sur-Loire,44,1,402,-0.762467,47.352704
52,2021,325000,Chalonnes-sur-Loire,49,2,82,-0.762979,47.352477
52,2021,325000,Chalonnes-sur-Loire,36,1,82,-0.762979,47.352477
52,2021,325000,Chalonnes-sur-Loire,48,2,82,-0.762979,47.352477
52,2021,125000,Chalonnes-sur-Loire,48,2,145,-0.765076,47.353438
52,2021,155500,Chalonnes-sur-Loire,56,3,55,-0.763206,47.352323
53,2020,125000,Champagné,38,1,1445,0.320602,48.032525
53,2020,125000,Champagné,38,1,22358,0.320602,48.032525
53,2020,125000,Champagné,38,1,22358,0.320602,48.032525
53,2020,125000,Champagné,38,1,27938,0.320602,48.032525
53,2020,125000,Champagné,38,1,27937,0.320602,48.032525
53,2020,125000,Champagné,38,1,1445,0.320602,48.032525
53,2020,125000,Champagné,38,1,27938,0.320602,48.032525
53,2020,125000,Champagné,38,1,27937,0.320602,48.032525
54,2020,83700,Champagné-les-Marais,58,2,918,-1.118282,46.380577
54,2020,83700,Champagné-les-Marais,35,2,918,-1.118282,46.380577
364,2021,90000,Champtocé-sur-Loire,35,1,500,-0.867575,47.411783
364,2021,90000,Champtocé-sur-Loire,83,4,500,-0.867575,47.411783
364,2021,90000,Champtocé-sur-Loire,35,1,351,-0.867575,47.411783
364,2021,90000,Champtocé-sur-Loire,83,4,351,-0.867575,47.411783
55,2021,1400000,Changé,20,1,3964,-0.743134,48.099523
55,2021,1400000,Changé,20,1,2431,-0.743134,48.099523
55,2021,1400000,Changé,20,1,17385,-0.743134,48.099523
55,2021,171600,Changé,89,3,353,-0.791519,48.10077
55,2021,171600,Changé,31,1,353,-0.791519,48.10077
56,2020,200000,Chantonnay,77,3,241,-1.053859,46.689352
365,2021,104000,Chantrigné,74,4,53,-0.567386,48.415486
57,2020,224000,Chanverrie,39,2,105,-0.994699,46.961882
57,2020,224000,Chanverrie,62,3,105,-0.994699,46.961882
57,2020,224000,Chanverrie,30,1,22,-0.99465,46.961866
57,2020,101000,Chanverrie,39,2,153,-0.965359,46.92157
57,2020,101000,Chanverrie,29,2,153,-0.965359,46.92157
366,2021,60000,Charchigné,50,1,210,-0.408857,48.418151
366,2021,60000,Charchigné,50,3,210,-0.408857,48.418151
58,2021,425000,Châteaubriant,37,2,452,-1.37675,47.714005
58,2021,425000,Châteaubriant,24,2,452,-1.37675,47.714005
58,2021,425000,Châteaubriant,26,1,452,-1.37675,47.714005
58,2021,425000,Châteaubriant,26,1,452,-1.37675,47.714005
58,2021,425000,Châteaubriant,48,3,452,-1.37675,47.714005
58,2021,425000,Châteaubriant,31,2,452,-1.37675,47.714005
58,2021,425000,Châteaubriant,31,2,452,-1.37675,47.714005
58,2021,425000,Châteaubriant,38,2,452,-1.37675,47.714005
58,2021,425000,Châteaubriant,60,4,452,-1.37675,47.714005
58,2021,140000,Châteaubriant,50,3,146,-1.37031,47.718356
58,2021,140000,Châteaubriant,38,2,146,-1.37031,47.718356
58,2021,140000,Châteaubriant,95,3,146,-1.37031,47.718356
58,2021,110000,Châteaubriant,26,2,31,-1.376353,47.718843
58,2021,110000,Châteaubriant,12,1,31,-1.376353,47.718843
58,2021,300000,Châteaubriant,35,2,112,-1.376403,47.719636
58,2021,300000,Châteaubriant,35,2,112,-1.376403,47.719636
58,2021,300000,Châteaubriant,35,2,112,-1.376403,47.719636
58,2021,150000,Châteaubriant,28,1,778,-1.368171,47.719247
58,2021,150000,Châteaubriant,49,3,778,-1.368171,47.719247
58,2021,150000,Châteaubriant,37,2,778,-1.368171,47.719247
58,2021,150000,Châteaubriant,57,3,778,-1.368171,47.719247
58,2021,150000,Châteaubriant,34,1,778,-1.368171,47.719247
58,2021,150000,Châteaubriant,34,2,778,-1.368171,47.719247
58,2021,180000,Châteaubriant,30,2,128,-1.375932,47.710952
58,2021,180000,Châteaubriant,30,2,128,-1.375932,47.710952
58,2021,180000,Châteaubriant,30,2,128,-1.375932,47.710952
58,2021,180000,Châteaubriant,30,2,128,-1.375932,47.710952
58,2021,360000,Châteaubriant,12,1,382,-1.377356,47.717758
58,2021,360000,Châteaubriant,15,1,382,-1.377356,47.717758
58,2021,360000,Châteaubriant,28,1,382,-1.377356,47.717758
58,2021,360000,Châteaubriant,28,1,382,-1.377356,47.717758
58,2021,360000,Châteaubriant,46,2,382,-1.377356,47.717758
58,2021,360000,Châteaubriant,28,1,382,-1.377356,47.717758
58,2021,360000,Châteaubriant,50,1,382,-1.377356,47.717758
58,2021,360000,Châteaubriant,45,1,382,-1.377356,47.717758
58,2021,360000,Châteaubriant,14,1,382,-1.377356,47.717758
58,2021,360000,Châteaubriant,48,2,382,-1.377356,47.717758
58,2021,360000,Châteaubriant,31,1,382,-1.377356,47.717758
58,2021,250000,Châteaubriant,42,2,688,-1.374323,47.722356
58,2021,250000,Châteaubriant,45,2,688,-1.374323,47.722356
58,2021,210000,Châteaubriant,42,2,143,-1.376827,47.719257
58,2021,210000,Châteaubriant,41,2,143,-1.376827,47.719257
58,2021,210000,Châteaubriant,51,2,143,-1.376827,47.719257
59,2021,111000,Château-Gontier-sur-Mayenne,65,2,980,-0.684758,47.818983
59,2021,111000,Château-Gontier-sur-Mayenne,70,3,980,-0.684758,47.818983
59,2021,175000,Château-Gontier-sur-Mayenne,50,2,71,-0.701096,47.829293
59,2021,175000,Château-Gontier-sur-Mayenne,50,2,71,-0.701096,47.829293
59,2021,175000,Château-Gontier-sur-Mayenne,50,2,71,-0.701096,47.829293
59,2021,135000,Château-Gontier-sur-Mayenne,73,3,109,-0.688859,47.823135
59,2021,300000,Château-Gontier-sur-Mayenne,62,3,110,-0.706378,47.827255
59,2021,300000,Château-Gontier-sur-Mayenne,47,3,110,-0.706378,47.827255
59,2021,70000,Château-Gontier-sur-Mayenne,73,2,69,-0.702714,47.828091
59,2021,165000,Château-Gontier-sur-Mayenne,35,1,122,-0.701301,47.828877
59,2021,165000,Château-Gontier-sur-Mayenne,18,1,122,-0.701301,47.828877
59,2021,165000,Château-Gontier-sur-Mayenne,33,1,122,-0.701301,47.828877
59,2021,165000,Château-Gontier-sur-Mayenne,35,1,122,-0.701301,47.828877
59,2021,165000,Château-Gontier-sur-Mayenne,18,1,122,-0.701301,47.828877
59,2021,165000,Château-Gontier-sur-Mayenne,18,1,122,-0.701301,47.828877
59,2021,165000,Château-Gontier-sur-Mayenne,33,1,122,-0.701301,47.828877
59,2021,175000,Château-Gontier-sur-Mayenne,55,4,160,-0.717591,47.834832
59,2021,82000,Château-Gontier-sur-Mayenne,19,1,43,-0.70281,47.828075
59,2021,82000,Château-Gontier-sur-Mayenne,45,2,43,-0.70281,47.828075
59,2021,105000,Château-Gontier-sur-Mayenne,31,2,31,-0.707147,47.829421
59,2021,105000,Château-Gontier-sur-Mayenne,70,3,31,-0.707147,47.829421
59,2021,419000,Château-Gontier-sur-Mayenne,66,2,105,-0.701382,47.828748
59,2021,419000,Château-Gontier-sur-Mayenne,52,2,105,-0.701382,47.828748
59,2021,419000,Château-Gontier-sur-Mayenne,77,2,105,-0.701382,47.828748
59,2021,150000,Château-Gontier-sur-Mayenne,52,3,388,-0.713376,47.827022
59,2021,150000,Château-Gontier-sur-Mayenne,57,2,388,-0.713376,47.827022
59,2021,190000,Château-Gontier-sur-Mayenne,41,2,170,-0.708536,47.826638
59,2021,190000,Château-Gontier-sur-Mayenne,43,2,170,-0.708536,47.826638
59,2021,190000,Château-Gontier-sur-Mayenne,31,1,170,-0.708536,47.826638
59,2021,140000,Château-Gontier-sur-Mayenne,82,2,653,-0.705719,47.818897
59,2021,270000,Château-Gontier-sur-Mayenne,43,2,35,-0.706792,47.826886
59,2021,270000,Château-Gontier-sur-Mayenne,49,1,35,-0.706792,47.826886
59,2021,115000,Château-Gontier-sur-Mayenne,16,1,40,-0.696933,47.827309
59,2021,115000,Château-Gontier-sur-Mayenne,29,1,40,-0.696933,47.827309
59,2021,115000,Château-Gontier-sur-Mayenne,28,1,40,-0.696933,47.827309
59,2021,202000,Château-Gontier-sur-Mayenne,54,3,73,-0.704727,47.828883
59,2021,202000,Château-Gontier-sur-Mayenne,52,3,73,-0.704727,47.828883
59,2021,202000,Château-Gontier-sur-Mayenne,73,4,73,-0.704727,47.828883
59,2021,202000,Château-Gontier-sur-Mayenne,19,1,73,-0.704727,47.828883
59,2021,130000,Château-Gontier-sur-Mayenne,55,3,64,-0.700113,47.828852
59,2021,130000,Château-Gontier-sur-Mayenne,55,3,64,-0.700113,47.828852
59,2021,130000,Château-Gontier-sur-Mayenne,52,3,64,-0.700113,47.828852
59,2021,100000,Château-Gontier-sur-Mayenne,26,1,88,-0.708242,47.827243
59,2021,100000,Château-Gontier-sur-Mayenne,26,1,88,-0.708242,47.827243
60,2020,110000,Château-Guibert,90,4,890,-1.283142,46.573598
61,2020,286000,Châteauneuf,125,3,2412,-1.936413,46.924877
367,2021,170000,Chauvé,73,4,842,-2.051794,47.158116
63,2020,160000,Chavagnes-en-Paillers,96,2,122,-1.250994,46.892817
64,2020,79000,Cheffois,69,2,313,-0.789749,46.665702
65,2021,63500,Chemazé,30,1,312,-0.77556,47.787168
65,2021,63500,Chemazé,85,3,312,-0.77556,47.787168
368,2021,115000,Chémeré-le-Roi,109,6,97,-0.440721,47.977241
66,2021,105000,Chemillé-en-Anjou,86,3,2901,-0.654775,47.244574
66,2021,105000,Chemillé-en-Anjou,43,2,2901,-0.654775,47.244574
66,2021,140000,Chemillé-en-Anjou,58,2,450,-0.594579,47.211979
66,2021,140000,Chemillé-en-Anjou,33,1,450,-0.594579,47.211979
66,2021,140000,Chemillé-en-Anjou,59,2,450,-0.594579,47.211979
66,2021,140000,Chemillé-en-Anjou,33,2,450,-0.594579,47.211979
66,2021,75000,Chemillé-en-Anjou,38,2,118,-0.728291,47.207874
66,2021,75000,Chemillé-en-Anjou,37,2,118,-0.728291,47.207874
66,2021,134000,Chemillé-en-Anjou,66,3,300,-0.729833,47.207794
66,2021,134000,Chemillé-en-Anjou,54,3,300,-0.729833,47.207794
66,2021,232000,Chemillé-en-Anjou,50,3,219,-0.729201,47.216691
66,2021,232000,Chemillé-en-Anjou,92,4,219,-0.729201,47.216691
66,2021,232000,Chemillé-en-Anjou,91,4,219,-0.729201,47.216691
66,2021,232000,Chemillé-en-Anjou,56,3,219,-0.729201,47.216691
66,2021,30000,Chemillé-en-Anjou,56,1,276,-0.72107,47.269749
66,2021,30000,Chemillé-en-Anjou,73,2,88,-0.721101,47.269928
67,2021,80000,Cholet,66,3,2511,-0.87173,47.059604
67,2021,160000,Cholet,56,3,633,-0.828575,47.040667
67,2021,160000,Cholet,91,2,633,-0.828575,47.040667
67,2021,165000,Cholet,32,1,367,-0.881463,47.070451
67,2021,165000,Cholet,39,1,367,-0.881463,47.070451
67,2021,165000,Cholet,25,1,367,-0.881463,47.070451
67,2021,165000,Cholet,37,1,367,-0.881463,47.070451
67,2021,470000,Cholet,81,3,279,-0.880674,47.063507
67,2021,470000,Cholet,55,2,279,-0.880674,47.063507
67,2021,470000,Cholet,83,3,279,-0.880674,47.063507
67,2021,170000,Cholet,36,2,89,-0.870456,47.063475
67,2021,170000,Cholet,40,2,89,-0.870456,47.063475
67,2021,180000,Cholet,70,3,344,-0.882395,47.068711
67,2021,320000,Cholet,92,4,244,-0.874472,47.056194
67,2021,320000,Cholet,60,2,244,-0.874472,47.056194
67,2021,320000,Cholet,105,5,244,-0.874472,47.056194
67,2021,205000,Cholet,32,1,171,-0.868702,47.064246
67,2021,320000,Cholet,43,2,88,-0.882166,47.061735
67,2021,320000,Cholet,21,1,88,-0.882166,47.061735
67,2021,320000,Cholet,26,1,88,-0.882166,47.061735
67,2021,320000,Cholet,20,1,88,-0.882166,47.061735
67,2021,320000,Cholet,19,1,88,-0.882166,47.061735
67,2021,320000,Cholet,19,1,88,-0.882166,47.061735
67,2021,320000,Cholet,21,1,88,-0.882166,47.061735
67,2021,190000,Cholet,35,1,184,-0.878531,47.062747
67,2021,190000,Cholet,33,1,184,-0.878531,47.062747
67,2021,190000,Cholet,30,1,184,-0.878531,47.062747
67,2021,190000,Cholet,29,1,184,-0.878531,47.062747
67,2021,190000,Cholet,33,1,184,-0.878531,47.062747
67,2021,615000,Cholet,60,3,927,-0.886021,47.066232
67,2021,615000,Cholet,60,3,927,-0.886021,47.066232
67,2021,615000,Cholet,52,3,927,-0.886021,47.066232
