annee_mutation,valeur_fonciere,nom_commune,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude,code_commune
2021,58500,Mauges-sur-Loire,43,2,96,-0.83572,47.31208,336
2021,145000,Mauges-sur-Loire,40,2,97,-1.016207,47.36369,336
2021,145000,Mauges-sur-Loire,75,3,97,-1.016207,47.36369,336
2021,145000,Mauges-sur-Loire,20,1,319,-0.934871,47.365886,336
2021,145000,Mauges-sur-Loire,55,3,319,-0.934871,47.365886,336
2021,145000,Mauges-sur-Loire,49,3,319,-0.934871,47.365886,336
2021,145000,Mauges-sur-Loire,30,2,319,-0.934871,47.365886,336
2020,124000,Mauges-sur-Loire,48,2,74,-1.01839,47.363228,336
2020,124000,Mauges-sur-Loire,90,3,74,-1.01839,47.363228,336
2020,180000,Mauges-sur-Loire,100,3,492,-0.858007,47.389409,336
2020,180000,Mauges-sur-Loire,32,1,492,-0.858007,47.389409,336
2020,110000,Mauges-sur-Loire,38,2,74,-0.860925,47.391622,336
2020,110000,Mauges-sur-Loire,38,2,74,-0.860925,47.391622,336
2020,190000,Mauges-sur-Loire,82,3,976,-0.858894,47.354852,336
2020,190000,Mauges-sur-Loire,39,2,976,-0.858894,47.354852,336
2020,190000,Mauges-sur-Loire,83,3,976,-0.858894,47.354852,336
2020,190000,Mauges-sur-Loire,38,2,976,-0.858894,47.354852,336
2020,190000,Mauges-sur-Loire,39,2,976,-0.858894,47.354852,336
2020,200000,Mauges-sur-Loire,15,1,258,-0.860576,47.355566,336
2020,200000,Mauges-sur-Loire,115,4,258,-0.860576,47.355566,336
2020,235000,Mauges-sur-Loire,57,2,470,-0.863433,47.387564,336
2020,200000,Mauges-sur-Loire,98,5,500,-1.006866,47.360185,336
2020,200000,Mauges-sur-Loire,49,2,500,-1.006866,47.360185,336
2020,200000,Mauges-sur-Loire,49,2,1528,-1.006866,47.360185,336
2020,200000,Mauges-sur-Loire,98,5,1528,-1.006866,47.360185,336
2020,360000,Mauges-sur-Loire,68,3,550,-1.014631,47.363436,336
2020,360000,Mauges-sur-Loire,77,4,550,-1.014631,47.363436,336
2020,360000,Mauges-sur-Loire,95,4,550,-1.014631,47.363436,336
2020,360000,Mauges-sur-Loire,85,3,550,-1.014631,47.363436,336
2020,360000,Mauges-sur-Loire,93,4,550,-1.014631,47.363436,336
2020,102000,Mauges-sur-Loire,110,4,144,-0.860512,47.357293,336
2020,102000,Mauges-sur-Loire,10,0,144,-0.860512,47.357293,336
2020,160000,Mauges-sur-Loire,65,2,328,-1.016199,47.363925,336
2020,160000,Mauges-sur-Loire,65,2,328,-1.016199,47.363925,336
2018,114500,Mauges-sur-Loire,40,3,316,-1.014459,47.36162,336
2018,114500,Mauges-sur-Loire,40,3,316,-1.014459,47.36162,336
2018,7800,Mauges-sur-Loire,40,2,47,-0.861275,47.389979,336
2018,7800,Mauges-sur-Loire,75,3,47,-0.861275,47.389979,336
2018,7800,Mauges-sur-Loire,45,3,47,-0.861275,47.389979,336
2018,7800,Mauges-sur-Loire,65,2,47,-0.861275,47.389979,336
2018,7800,Mauges-sur-Loire,65,3,47,-0.861275,47.389979,336
2018,7800,Mauges-sur-Loire,40,2,47,-0.861275,47.389979,336
2018,89900,Mauges-sur-Loire,30,2,350,-0.858698,47.387298,336
2018,89900,Mauges-sur-Loire,85,4,350,-0.858698,47.387298,336
2018,89900,Mauges-sur-Loire,50,2,350,-0.858698,47.387298,336
2018,80000,Mauges-sur-Loire,45,2,124,-1.014896,47.363546,336
2018,80000,Mauges-sur-Loire,42,2,124,-1.014896,47.363546,336
2018,119000,Mauges-sur-Loire,73,4,891,-0.829582,47.341647,336
2018,119000,Mauges-sur-Loire,47,2,891,-0.829582,47.341647,336
2018,210000,Mauges-sur-Loire,25,2,323,-0.86074,47.391244,336
2018,210000,Mauges-sur-Loire,40,2,323,-0.86074,47.391244,336
2018,210000,Mauges-sur-Loire,40,3,323,-0.86074,47.391244,336
2018,210000,Mauges-sur-Loire,25,2,323,-0.86074,47.391244,336
2018,210000,Mauges-sur-Loire,25,2,323,-0.86074,47.391244,336
2018,95000,Mauges-sur-Loire,40,2,90,-1.01572,47.359939,336
2018,95000,Mauges-sur-Loire,38,2,90,-1.01572,47.359939,336
2018,755000,Mauges-sur-Loire,73,3,225,-0.950026,47.350576,336
2018,755000,Mauges-sur-Loire,61,2,225,-0.950026,47.350576,336
2018,755000,Mauges-sur-Loire,68,2,225,-0.950026,47.350576,336
2018,755000,Mauges-sur-Loire,60,2,225,-0.950026,47.350576,336
2018,755000,Mauges-sur-Loire,73,3,225,-0.950026,47.350576,336
2018,755000,Mauges-sur-Loire,64,2,225,-0.950026,47.350576,336
2018,755000,Mauges-sur-Loire,94,4,225,-0.950026,47.350576,336
2017,94000,Mauges-sur-Loire,58,3,120,-1.018117,47.363519,336
2017,94000,Mauges-sur-Loire,28,2,120,-1.018117,47.363519,336
2017,97500,Mauges-sur-Loire,38,2,74,-0.860925,47.391622,336
2017,97500,Mauges-sur-Loire,38,2,74,-0.860925,47.391622,336
2017,100000,Mauges-sur-Loire,33,1,47,-0.863106,47.392191,336
2017,100000,Mauges-sur-Loire,30,1,47,-0.863106,47.392191,336
2017,100000,Mauges-sur-Loire,33,1,47,-0.863106,47.392191,336
2017,52000,Mauges-sur-Loire,25,2,963,-0.864287,47.38704,336
2017,52000,Mauges-sur-Loire,64,3,963,-0.864287,47.38704,336
2021,100000,Maulévrier,160,5,500,-0.795184,47.02893,337
2021,100000,Maulévrier,160,5,921,-0.795184,47.02893,337
2021,100000,Maulévrier,63,2,500,-0.795184,47.02893,337
2021,100000,Maulévrier,63,2,921,-0.795184,47.02893,337
2020,70000,Maulévrier,91,2,2525,-0.783386,47.040356,337
2020,70000,Maulévrier,127,5,2525,-0.783386,47.040356,337
2019,60000,Mauves-sur-Loire,54,3,91,-1.387575,47.293851,338
2019,60000,Mauves-sur-Loire,54,2,91,-1.387575,47.293851,338
2019,430000,Mauves-sur-Loire,102,3,367,-1.389263,47.293024,338
2019,430000,Mauves-sur-Loire,50,2,367,-1.389263,47.293024,338
2019,430000,Mauves-sur-Loire,46,1,367,-1.389263,47.293024,338
2019,430000,Mauves-sur-Loire,50,3,367,-1.389263,47.293024,338
2019,430000,Mauves-sur-Loire,44,1,367,-1.389263,47.293024,338
2019,344000,Mauves-sur-Loire,65,3,500,-1.426488,47.334731,338
2019,344000,Mauves-sur-Loire,65,3,1683,-1.426488,47.334731,338
2020,200000,Mauves-sur-Loire,45,2,266,-1.373063,47.307794,338
2020,165030,Mauves-sur-Loire,45,2,266,-1.372957,47.307703,338
2020,337000,Mauves-sur-Loire,78,3,252,-1.387342,47.293704,338
2020,337000,Mauves-sur-Loire,70,3,252,-1.387342,47.293704,338
2020,430000,Mauves-sur-Loire,75,3,1495,-1.363252,47.305134,338
2020,150000,Mauves-sur-Loire,54,2,91,-1.387575,47.293851,338
2020,150000,Mauves-sur-Loire,54,3,91,-1.387575,47.293851,338
2018,395000,Mauves-sur-Loire,33,1,1495,-1.363252,47.305134,338
2018,395000,Mauves-sur-Loire,31,1,1495,-1.363252,47.305134,338
2018,395000,Mauves-sur-Loire,38,2,1495,-1.363252,47.305134,338
2019,70000,Mayenne,54,2,58,-0.617179,48.305597,339
2019,200000,Mayenne,30,2,529,-0.611936,48.302193,339
2019,200000,Mayenne,85,3,529,-0.611936,48.302193,339
2019,200000,Mayenne,37,2,529,-0.611936,48.302193,339
2019,100000,Mayenne,40,3,42,-0.614527,48.301268,339
2019,100000,Mayenne,41,3,42,-0.614527,48.301268,339
2019,100000,Mayenne,19,1,42,-0.614527,48.301268,339
2019,400000,Mayenne,26,2,58,-0.622277,48.302918,339
2019,400000,Mayenne,111,5,58,-0.622277,48.302918,339
2019,400000,Mayenne,116,5,58,-0.622277,48.302918,339
2019,170000,Mayenne,26,1,120,-0.619035,48.304118,339
2019,170000,Mayenne,75,3,120,-0.619035,48.304118,339
2019,170000,Mayenne,24,2,120,-0.619035,48.304118,339
2019,70000,Mayenne,65,3,81,-0.620481,48.304355,339
2019,70000,Mayenne,19,3,81,-0.620481,48.304355,339
2019,79000,Mayenne,34,2,52,-0.614285,48.303044,339
2019,79000,Mayenne,55,3,52,-0.614285,48.303044,339
2019,160000,Mayenne,29,1,170,-0.610569,48.301086,339
2019,160000,Mayenne,28,2,170,-0.610569,48.301086,339
2019,160000,Mayenne,39,2,170,-0.610569,48.301086,339
2019,160000,Mayenne,39,2,170,-0.610569,48.301086,339
2019,128000,Mayenne,44,2,86,-0.620598,48.30493,339
2019,128000,Mayenne,46,2,86,-0.620598,48.30493,339
2019,128000,Mayenne,46,2,86,-0.620598,48.30493,339
2019,140000,Mayenne,27,2,170,-0.623719,48.307703,339
2019,140000,Mayenne,28,2,170,-0.623719,48.307703,339
2019,140000,Mayenne,27,2,170,-0.623719,48.307703,339
2019,140000,Mayenne,53,3,170,-0.623719,48.307703,339
2019,140000,Mayenne,31,2,170,-0.623719,48.307703,339
2019,200000,Mayenne,16,1,30,-0.620346,48.302903,339
2019,200000,Mayenne,16,1,30,-0.620346,48.302903,339
2019,200000,Mayenne,16,1,30,-0.620346,48.302903,339
2019,83000,Mayenne,22,1,89,-0.618201,48.303551,339
2019,83000,Mayenne,23,1,89,-0.618201,48.303551,339
2019,83000,Mayenne,24,1,89,-0.618201,48.303551,339
2019,206000,Mayenne,55,3,161,-0.618853,48.30448,339
2019,206000,Mayenne,24,2,161,-0.618853,48.30448,339
2019,206000,Mayenne,87,5,161,-0.618853,48.30448,339
2019,206000,Mayenne,50,3,161,-0.618853,48.30448,339
2019,206000,Mayenne,32,2,161,-0.618853,48.30448,339
2019,289990,Mayenne,50,1,700,-0.609893,48.2983,339
2019,289990,Mayenne,50,1,580,-0.609893,48.2983,339
2019,99634,Mayenne,27,1,56,-0.617675,48.303405,339
2019,99634,Mayenne,37,2,56,-0.617675,48.303405,339
2019,99634,Mayenne,29,1,56,-0.617675,48.303405,339
2019,180000,Mayenne,48,2,152,-0.61189,48.30197,339
2019,187250,Mayenne,31,1,98,-0.620687,48.305009,339
2019,187250,Mayenne,21,1,98,-0.620687,48.305009,339
2019,187250,Mayenne,77,4,98,-0.620687,48.305009,339
2019,118000,Mayenne,90,4,96,-0.614247,48.302476,339
2019,118000,Mayenne,48,2,96,-0.614247,48.302476,339
2021,85000,Mayenne,34,2,351,-0.61887,48.304025,339
2021,85000,Mayenne,40,2,351,-0.61887,48.304025,339
2021,187500,Mayenne,65,2,99,-0.619743,48.302778,339
2021,187500,Mayenne,70,3,99,-0.619743,48.302778,339
2021,130000,Mayenne,52,2,127,-0.613608,48.302472,339
2021,130000,Mayenne,50,2,127,-0.613608,48.302472,339
2021,280000,Mayenne,60,4,447,-0.619724,48.304775,339
2021,280000,Mayenne,50,2,447,-0.619724,48.304775,339
2021,280000,Mayenne,50,2,447,-0.619724,48.304775,339
2021,280000,Mayenne,50,2,447,-0.619724,48.304775,339
2021,280000,Mayenne,60,3,447,-0.619724,48.304775,339
2021,280000,Mayenne,120,4,447,-0.619724,48.304775,339
2021,280000,Mayenne,90,4,447,-0.619724,48.304775,339
2021,244000,Mayenne,45,1,167,-0.623233,48.306745,339
2021,244000,Mayenne,44,1,167,-0.623233,48.306745,339
2021,244000,Mayenne,43,2,167,-0.623233,48.306745,339
2021,244000,Mayenne,43,1,167,-0.623233,48.306745,339
2021,244000,Mayenne,43,1,167,-0.623233,48.306745,339
2021,244000,Mayenne,43,1,167,-0.623233,48.306745,339
2021,330000,Mayenne,60,3,187,-0.61726,48.303652,339
2021,330000,Mayenne,60,3,187,-0.61726,48.303652,339
2021,330000,Mayenne,60,3,187,-0.61726,48.303652,339
2021,170000,Mayenne,38,2,56,-0.617781,48.303771,339
2021,170000,Mayenne,43,2,56,-0.617781,48.303771,339
2021,170000,Mayenne,43,2,56,-0.617781,48.303771,339
2021,120000,Mayenne,40,2,158,-0.616582,48.294461,339
2021,120000,Mayenne,83,3,158,-0.616582,48.294461,339
2021,275500,Mayenne,235,7,987,-0.619386,48.304822,339
2021,275500,Mayenne,123,3,987,-0.619386,48.304822,339
2021,127000,Mayenne,40,3,21,-0.621022,48.305609,339
2021,127000,Mayenne,23,1,21,-0.621022,48.305609,339
2021,127000,Mayenne,25,1,21,-0.621022,48.305609,339
2021,127000,Mayenne,26,2,21,-0.621022,48.305609,339
2021,127000,Mayenne,24,1,21,-0.621022,48.305609,339
2021,16933.33,Mayenne,23,1,21,-0.621022,48.305609,339
2021,16933.33,Mayenne,24,1,21,-0.621022,48.305609,339
2021,16933.33,Mayenne,40,3,21,-0.621022,48.305609,339
2021,16933.33,Mayenne,25,1,21,-0.621022,48.305609,339
2021,16933.33,Mayenne,26,2,21,-0.621022,48.305609,339
2021,190000,Mayenne,94,4,64,-0.615983,48.305723,339
2021,190000,Mayenne,41,2,64,-0.615983,48.305723,339
2021,190000,Mayenne,60,3,64,-0.615983,48.305723,339
2021,255000,Mayenne,50,2,80,-0.619548,48.303548,339
2021,255000,Mayenne,50,2,80,-0.619548,48.303548,339
2021,86000,Mayenne,25,1,73,-0.619627,48.304633,339
2021,86000,Mayenne,20,1,73,-0.619627,48.304633,339
2021,70000,Mayenne,30,1,323,-0.61853,48.303983,339
2021,70000,Mayenne,83,3,323,-0.61853,48.303983,339
2021,70000,Mayenne,27,1,323,-0.61853,48.303983,339
2021,70000,Mayenne,83,3,323,-0.61853,48.303983,339
2021,70000,Mayenne,27,1,323,-0.61853,48.303983,339
2021,70000,Mayenne,60,2,229,-0.610119,48.298248,339
2021,70000,Mayenne,88,4,229,-0.610119,48.298248,339
2021,105295,Mayenne,60,3,233,-0.614397,48.300553,339
2021,105295,Mayenne,30,1,233,-0.614397,48.300553,339
2021,157000,Mayenne,48,2,152,-0.618604,48.304032,339
2021,157000,Mayenne,48,2,152,-0.618604,48.304032,339
2020,77000,Mayenne,63,2,166,-0.618314,48.30442,339
2020,205000,Mayenne,100,4,326,-0.608773,48.305947,339
2020,205000,Mayenne,100,4,326,-0.608773,48.305947,339
2020,205000,Mayenne,100,2,326,-0.608773,48.305947,339
2020,120000,Mayenne,25,2,48,-0.621515,48.305193,339
2020,120000,Mayenne,27,2,48,-0.621515,48.305193,339
2020,120000,Mayenne,32,1,48,-0.621515,48.305193,339
2020,180000,Mayenne,63,3,74,-0.619025,48.304263,339
2020,180000,Mayenne,31,1,74,-0.619025,48.304263,339
2020,180000,Mayenne,63,3,74,-0.619025,48.304263,339
2020,160000,Mayenne,30,2,101,-0.61243,48.302196,339
2020,160000,Mayenne,30,2,101,-0.61243,48.302196,339
2020,160000,Mayenne,28,1,101,-0.61243,48.302196,339
2020,140000,Mayenne,40,2,49,-0.619107,48.304602,339
2020,140000,Mayenne,20,2,49,-0.619107,48.304602,339
2020,140000,Mayenne,40,2,49,-0.619107,48.304602,339
2020,140000,Mayenne,40,2,49,-0.619107,48.304602,339
2020,140000,Mayenne,80,4,47,-0.62044,48.303293,339
2020,95000,Mayenne,41,2,44,-0.620936,48.304595,339
2020,95000,Mayenne,41,2,44,-0.620936,48.304595,339
2020,95000,Mayenne,41,2,44,-0.620936,48.304595,339
2020,102000,Mayenne,25,1,155,-0.617444,48.306013,339
2020,102000,Mayenne,32,1,155,-0.617444,48.306013,339
2020,102000,Mayenne,35,2,155,-0.617444,48.306013,339
2020,110000,Mayenne,60,3,216,-0.616154,48.304959,339
2020,110000,Mayenne,42,2,216,-0.616154,48.304959,339
2020,110000,Mayenne,60,3,216,-0.616154,48.304959,339
2020,110000,Mayenne,60,3,216,-0.616154,48.304959,339
2020,68500,Mayenne,38,1,27,-0.616425,48.305214,339
2020,160000,Mayenne,60,2,123,-0.615535,48.302988,339
2020,160000,Mayenne,70,2,123,-0.615535,48.302988,339
2020,160000,Mayenne,20,1,123,-0.615535,48.302988,339
2020,160000,Mayenne,30,1,123,-0.615535,48.302988,339
2020,160000,Mayenne,30,1,123,-0.615535,48.302988,339
2020,118000,Mayenne,23,1,49,-0.621318,48.301934,339
2020,118000,Mayenne,23,1,49,-0.621318,48.301934,339
2020,135000,Mayenne,25,2,48,-0.621515,48.305193,339
2020,135000,Mayenne,27,2,48,-0.621515,48.305193,339
2020,135000,Mayenne,32,1,48,-0.621515,48.305193,339
2020,165900,Mayenne,50,2,160,-0.614025,48.30233,339
2020,165900,Mayenne,42,1,160,-0.614025,48.30233,339
2020,165900,Mayenne,50,2,160,-0.614025,48.30233,339
2020,70000,Mayenne,128,5,615,-0.61099,48.29936,339
2020,132000,Mayenne,65,3,114,-0.615139,48.307071,339
2020,132000,Mayenne,69,3,114,-0.615139,48.307071,339
2020,20000,Mayenne,55,2,41,-0.614792,48.303078,339
2020,57000,Mayenne,52,3,219,-0.620372,48.304516,339
2020,57000,Mayenne,24,1,219,-0.620372,48.304516,339
2020,57000,Mayenne,26,1,219,-0.620372,48.304516,339
2020,88000,Mayenne,61,3,102,-0.615017,48.302873,339
2020,205000,Mayenne,84,4,578,-0.616377,48.292306,339
2020,205000,Mayenne,162,8,4006,-0.616377,48.292306,339
2020,205000,Mayenne,162,8,578,-0.616377,48.292306,339
2020,205000,Mayenne,84,4,1046,-0.616377,48.292306,339
2020,205000,Mayenne,84,4,4006,-0.616377,48.292306,339
2020,205000,Mayenne,162,8,1046,-0.616377,48.292306,339
2018,140000,Mayenne,70,3,179,-0.614175,48.298997,339
2018,140000,Mayenne,97,3,179,-0.614175,48.298997,339
2018,128500,Mayenne,52,3,60,-0.61539,48.303342,339
2018,128500,Mayenne,44,2,60,-0.61539,48.303342,339
2018,270000,Mayenne,47,1,27,-0.623172,48.306478,339
2018,270000,Mayenne,38,1,958,-0.623242,48.306377,339
2018,270000,Mayenne,27,1,958,-0.623242,48.306377,339
2018,270000,Mayenne,27,1,958,-0.623242,48.306377,339
2018,270000,Mayenne,38,1,958,-0.623242,48.306377,339
2018,270000,Mayenne,25,1,958,-0.623242,48.306377,339
2018,270000,Mayenne,245,6,958,-0.623242,48.306377,339
2018,270000,Mayenne,27,1,958,-0.623242,48.306377,339
2018,59545,Mayenne,33,1,49,-0.619823,48.301383,339
2018,59545,Mayenne,22,1,49,-0.619823,48.301383,339
2018,110000,Mayenne,80,4,37,-0.6209,48.305066,339
2018,102000,Mayenne,30,1,54,-0.614895,48.302937,339
2018,102000,Mayenne,26,1,54,-0.614895,48.302937,339
2018,200000,Mayenne,51,1,179,-0.618939,48.30418,339
2018,200000,Mayenne,30,2,179,-0.618939,48.30418,339
2018,200000,Mayenne,36,1,179,-0.618939,48.30418,339
2018,200000,Mayenne,28,1,179,-0.618939,48.30418,339
2018,200000,Mayenne,21,1,179,-0.618939,48.30418,339
2018,200000,Mayenne,26,1,179,-0.618939,48.30418,339
2018,200000,Mayenne,36,1,179,-0.618939,48.30418,339
2018,200000,Mayenne,24,1,179,-0.618939,48.30418,339
2018,74900,Mayenne,120,4,483,-0.611453,48.302574,339
2018,74900,Mayenne,120,4,483,-0.611453,48.302574,339
2018,52000,Mayenne,60,3,110,-0.615108,48.302973,339
2018,52000,Mayenne,30,1,110,-0.615108,48.302973,339
2018,65000,Mayenne,63,3,95,-0.619364,48.304537,339
2018,65000,Mayenne,63,3,95,-0.619364,48.304537,339
2018,172000,Mayenne,93,5,77,-0.619488,48.30455,339
2018,172000,Mayenne,52,2,77,-0.619488,48.30455,339
2018,175000,Mayenne,65,1,116,-0.618853,48.304162,339
2018,175000,Mayenne,42,1,116,-0.618853,48.304162,339
2017,175000,Mayenne,50,3,41,-0.630144,48.29787,339
2017,175000,Mayenne,65,1,41,-0.630144,48.29787,339
2017,175000,Mayenne,20,1,41,-0.630144,48.29787,339
2017,175000,Mayenne,55,3,41,-0.630144,48.29787,339
2017,175000,Mayenne,22,1,41,-0.630144,48.29787,339
2017,23500,Mayenne,20,2,39,-0.622133,48.304803,339
2017,23500,Mayenne,21,2,39,-0.622133,48.304803,339
2017,48050,Mayenne,27,1,56,-0.617675,48.303405,339
2017,48050,Mayenne,37,2,56,-0.617675,48.303405,339
2017,48050,Mayenne,29,1,56,-0.617675,48.303405,339
2017,92500,Mayenne,24,2,973,-0.610251,48.301203,339
2017,225000,Mayenne,62,2,541,-0.61231,48.300113,339
2017,225000,Mayenne,62,3,541,-0.61231,48.300113,339
2017,225000,Mayenne,55,2,541,-0.61231,48.300113,339
2017,43000,Mayenne,19,0,19,-0.617124,48.305178,339
2017,350000,Mayenne,31,2,837,-0.622769,48.304597,339
2017,103000,Mayenne,40,2,48,-0.618684,48.303711,339
2017,103000,Mayenne,40,1,48,-0.618684,48.303711,339
2017,300000,Mayenne,37,2,875,-0.611934,48.299316,339
2017,300000,Mayenne,51,3,875,-0.611934,48.299316,339
2017,300000,Mayenne,60,3,875,-0.611934,48.299316,339
2017,300000,Mayenne,53,3,875,-0.611934,48.299316,339
2017,300000,Mayenne,43,3,875,-0.611934,48.299316,339
2017,300000,Mayenne,33,2,875,-0.611934,48.299316,339
2017,300000,Mayenne,37,2,875,-0.611934,48.299316,339
2017,300000,Mayenne,37,2,875,-0.611934,48.299316,339
2017,131500,Mayenne,35,1,727,-0.611659,48.301033,339
2017,131500,Mayenne,50,2,727,-0.611659,48.301033,339
2017,131500,Mayenne,37,2,727,-0.611659,48.301033,339
2017,131500,Mayenne,40,2,727,-0.611659,48.301033,339
2017,131500,Mayenne,50,2,727,-0.611659,48.301033,339
2017,131500,Mayenne,40,2,727,-0.611659,48.301033,339
2017,131500,Mayenne,41,1,727,-0.611659,48.301033,339
2017,131500,Mayenne,37,2,727,-0.611659,48.301033,339
2017,131500,Mayenne,53,2,727,-0.611659,48.301033,339
2017,110000,Mayenne,73,3,216,-0.614108,48.303791,339
2017,110000,Mayenne,64,3,216,-0.614108,48.303791,339
2019,150454,Mayet,100,4,630,0.294462,47.764676,340
2019,150454,Mayet,100,4,630,0.294462,47.764676,340
2019,53000,Mayet,78,2,331,0.273971,47.760258,340
2019,53000,Mayet,59,3,331,0.273971,47.760258,340
2020,57500,Mayet,43,1,947,0.282359,47.759884,340
2020,57500,Mayet,42,1,947,0.282359,47.759884,340
2020,57500,Mayet,43,1,947,0.282359,47.759884,340
2020,57500,Mayet,42,1,947,0.282359,47.759884,340
2018,158000,Mayet,47,2,578,0.272613,47.759763,340
2018,158000,Mayet,147,4,578,0.272613,47.759763,340
2018,158000,Mayet,47,2,500,0.272613,47.759763,340
2018,158000,Mayet,147,4,500,0.272613,47.759763,340
2017,145000,Mayet,52,3,575,0.265197,47.759407,340
2017,145000,Mayet,33,2,575,0.265197,47.759407,340
2017,145000,Mayet,80,4,575,0.265197,47.759407,340
2017,170000,Mayet,63,2,51,0.27411,47.759274,340
2017,170000,Mayet,78,3,51,0.27411,47.759274,340
2019,121500,Mazé-Milon,75,4,446,-0.280087,47.467513,341
2019,160000,Mazé-Milon,41,2,215,-0.274931,47.456683,341
2019,160000,Mazé-Milon,44,2,215,-0.274931,47.456683,341
2019,160000,Mazé-Milon,56,3,215,-0.274931,47.456683,341
2019,125000,Mazé-Milon,93,4,386,-0.280189,47.467572,341
2021,180000,Mazé-Milon,55,3,336,-0.24806,47.501885,341
2021,180000,Mazé-Milon,58,3,336,-0.24806,47.501885,341
2021,180000,Mazé-Milon,50,2,336,-0.24806,47.501885,341
2021,104000,Mazé-Milon,40,2,42,-0.271821,47.456186,341
2021,104000,Mazé-Milon,40,1,42,-0.271821,47.456186,341
2021,182500,Mazé-Milon,45,3,72,-0.272823,47.455759,341
2020,241250,Mazé-Milon,32,1,280,-0.282655,47.470461,341
2020,241250,Mazé-Milon,50,1,280,-0.282655,47.470461,341
2020,241250,Mazé-Milon,32,1,280,-0.282655,47.470461,341
2020,241250,Mazé-Milon,50,1,280,-0.282655,47.470461,341
2020,241250,Mazé-Milon,50,1,280,-0.282655,47.470461,341
2020,241250,Mazé-Milon,50,1,280,-0.282655,47.470461,341
2020,140000,Mazé-Milon,27,1,42,-0.274076,47.456293,341
2020,140000,Mazé-Milon,59,3,42,-0.274076,47.456293,341
2018,127000,Mazé-Milon,85,3,602,-0.25138,47.50186,341
2018,127000,Mazé-Milon,60,3,602,-0.25138,47.50186,341
2018,80000,Mazé-Milon,57,2,55,-0.273258,47.455916,341
2018,80000,Mazé-Milon,37,1,55,-0.273258,47.455916,341
2017,81000,Mazé-Milon,40,3,97,-0.273287,47.455274,341
2017,81000,Mazé-Milon,47,2,97,-0.273287,47.455274,341
2017,108500,Mazé-Milon,58,3,336,-0.24806,47.501885,341
2017,108500,Mazé-Milon,50,2,336,-0.24806,47.501885,341
2017,108500,Mazé-Milon,55,3,336,-0.24806,47.501885,341
2019,155000,Mésanger,65,3,186,-1.229425,47.431064,342
2019,155000,Mésanger,65,2,186,-1.229425,47.431064,342
2019,175000,Mésanger,81,3,738,-1.230311,47.434598,342
2019,200000,Mésanger,47,2,769,-1.227563,47.431581,342
2020,1179125,Mésanger,90,4,3887,-1.190438,47.416255,342
2018,90000,Mésanger,36,1,1079,-1.229941,47.44565,342
2018,90000,Mésanger,115,4,1079,-1.229941,47.44565,342
2019,33000,Meslay-du-Maine,26,1,53,-0.554142,47.948243,343
2019,45000,Meslay-du-Maine,30,1,15,-0.553979,47.950593,343
2019,45000,Meslay-du-Maine,81,4,15,-0.553979,47.950593,343
2019,140000,Meslay-du-Maine,30,2,124,-0.552773,47.949656,343
2019,140000,Meslay-du-Maine,35,2,124,-0.552773,47.949656,343
2019,140000,Meslay-du-Maine,30,2,124,-0.552773,47.949656,343
2019,140000,Meslay-du-Maine,35,2,124,-0.552773,47.949656,343
2019,140000,Meslay-du-Maine,57,3,171,-0.553651,47.949458,343
2019,140000,Meslay-du-Maine,35,2,171,-0.553651,47.949458,343
2019,140000,Meslay-du-Maine,35,2,171,-0.553651,47.949458,343
2019,140000,Meslay-du-Maine,43,2,171,-0.553651,47.949458,343
2019,140000,Meslay-du-Maine,43,2,171,-0.553651,47.949458,343
2019,140000,Meslay-du-Maine,52,2,171,-0.553651,47.949458,343
2019,120000,Meslay-du-Maine,12,1,249,-0.556264,47.951445,343
2019,110000,Meslay-du-Maine,55,2,207,-0.553879,47.949663,343
2019,110000,Meslay-du-Maine,43,2,207,-0.553879,47.949663,343
2019,110000,Meslay-du-Maine,20,1,207,-0.553879,47.949663,343
2019,85000,Meslay-du-Maine,79,3,101,-0.55314,47.950083,343
2019,85000,Meslay-du-Maine,68,4,101,-0.55314,47.950083,343
2021,137000,Meslay-du-Maine,25,1,95,-0.5502,47.949471,343
2021,137000,Meslay-du-Maine,25,1,95,-0.5502,47.949471,343
2021,137000,Meslay-du-Maine,35,2,95,-0.5502,47.949471,343
2021,137000,Meslay-du-Maine,35,2,95,-0.5502,47.949471,343
2021,137000,Meslay-du-Maine,35,3,95,-0.5502,47.949471,343
2021,54000,Meslay-du-Maine,113,3,125,-0.554536,47.95014,343
2021,54000,Meslay-du-Maine,28,1,125,-0.554536,47.95014,343
2021,20000,Meslay-du-Maine,21,1,32,-0.553829,47.949471,343
2021,168000,Meslay-du-Maine,55,2,207,-0.553879,47.949663,343
2021,168000,Meslay-du-Maine,43,2,207,-0.553879,47.949663,343
2021,168000,Meslay-du-Maine,20,1,207,-0.553879,47.949663,343
2021,145000,Meslay-du-Maine,73,2,972,-0.558292,47.949105,343
2020,47000,Meslay-du-Maine,62,3,78,-0.552811,47.950117,343
2020,150000,Meslay-du-Maine,43,2,190,-0.551507,47.949837,343
2020,150000,Meslay-du-Maine,52,2,190,-0.551507,47.949837,343
2020,150000,Meslay-du-Maine,45,2,190,-0.551507,47.949837,343
2020,150000,Meslay-du-Maine,43,2,190,-0.551507,47.949837,343
2017,35000,Meslay-du-Maine,39,1,70,-0.553229,47.950626,343
2017,35000,Meslay-du-Maine,15,2,70,-0.553229,47.950626,343
