date_mutation,valeur_fonciere,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
02/08/2017,267000,Les Sables-d'Olonne,Maison,84,4,227,-1.770851,46.497352
09/08/2017,156700,Le Fenouiller,Maison,52,3,484,-1.929958,46.704486
22/08/2017,177000,L'Île-d'Olonne,Maison,69,3,525,-1.77403,46.558001
01/08/2017,287500,Les Sables-d'Olonne,Maison,120,5,1046,-1.752191,46.503451
02/08/2017,190000,Les Sables-d'Olonne,Maison,55,3,134,-1.775361,46.503646
31/07/2017,230000,Les Sables-d'Olonne,Maison,77,3,247,-1.751545,46.492058
04/08/2017,115000,Les Achards,Maison,67,4,801,-1.64483,46.583671
17/08/2017,200800,Les Sables-d'Olonne,Maison,90,4,327,-1.768931,46.5204
11/07/2017,180000,Les Sables-d'Olonne,Maison,120,4,181,-1.746139,46.477401
09/08/2017,175000,Les Sables-d'Olonne,Maison,80,3,1526,-1.825531,46.583664
03/08/2017,160000,Saint-Gilles-Croix-de-Vie,Maison,75,4,194,-1.937764,46.697172
10/08/2017,150000,Les Sables-d'Olonne,Maison,90,4,412,-1.783665,46.505705
10/08/2017,140000,Brem-sur-Mer,Maison,49,2,453,-1.831322,46.609004
21/08/2017,76500,Landeronde,Maison,110,4,162,-1.557481,46.651261
26/08/2017,245000,Saint-Hilaire-de-Riez,Maison,92,4,611,-2.044149,46.775543
24/08/2017,146500,Commequiers,Maison,66,3,880,-1.849592,46.758294
02/08/2017,170000,Les Sables-d'Olonne,Maison,67,3,403,-1.747456,46.507543
08/08/2017,246000,Les Achards,Maison,127,5,907,-1.640205,46.621757
04/08/2017,327000,Les Sables-d'Olonne,Maison,105,5,104,-1.770592,46.490955
11/08/2017,95000,Les Achards,Maison,60,3,375,-1.658844,46.61495
07/08/2017,216000,Bretignolles-sur-Mer,Maison,141,5,500,-1.876741,46.639932
07/08/2017,216000,Bretignolles-sur-Mer,Maison,141,5,671,-1.876741,46.639932
11/08/2017,425000,La Tranche-sur-Mer,Maison,146,5,486,-1.451571,46.342293
23/08/2017,180000,Bretignolles-sur-Mer,Maison,88,4,385,-1.869315,46.617392
03/08/2017,400000,Les Sables-d'Olonne,Maison,133,3,712,-1.805341,46.506035
09/08/2017,140000,Beaulieu-sous-la-Roche,Maison,172,4,463,-1.609221,46.677019
31/07/2017,300000,La Tranche-sur-Mer,Maison,77,4,738,-1.396755,46.342489
18/08/2017,114000,Curzon,Maison,57,3,700,-1.295859,46.463864
01/08/2017,129300,Le Champ-Saint-Père,Maison,86,4,502,-1.342675,46.506352
03/08/2017,62500,La Tranche-sur-Mer,Maison,126,5,246,-1.44142,46.342945
09/08/2017,178000,Saint-Hilaire-de-Riez,Maison,62,3,522,-1.949221,46.71265
03/08/2017,113000,Grosbreuil,Maison,77,3,613,-1.532831,46.544813
04/08/2017,77500,Saint-Révérend,Maison,82,4,480,-1.82893,46.698996
01/08/2017,155000,Jard-sur-Mer,Maison,72,3,254,-1.574785,46.419333
16/08/2017,200000,Les Sables-d'Olonne,Maison,108,6,270,-1.766705,46.509222
17/08/2017,147000,La Faute-sur-Mer,Maison,62,3,638,-1.311868,46.319704
04/08/2017,195000,Les Sables-d'Olonne,Maison,55,2,364,-1.796491,46.493295
04/08/2017,99000,Les Sables-d'Olonne,Maison,84,4,231,-1.727752,46.483949
02/08/2017,119000,La Tranche-sur-Mer,Maison,47,2,120,-1.455299,46.36105
03/08/2017,127500,La Tranche-sur-Mer,Maison,40,3,134,-1.436344,46.344774
05/08/2017,175000,Jard-sur-Mer,Maison,119,3,908,-1.575113,46.418175
03/08/2017,145000,La Tranche-sur-Mer,Maison,79,3,229,-1.439384,46.342761
22/08/2017,259000,Saint-Hilaire-de-Riez,Maison,105,3,358,-1.968059,46.704286
03/08/2017,58000,Saint-Benoist-sur-Mer,Maison,54,3,473,-1.310819,46.441679
11/08/2017,172600,Bretignolles-sur-Mer,Maison,47,3,363,-1.861774,46.629631
31/08/2017,319000,Les Sables-d'Olonne,Maison,65,3,786,-1.745399,46.475792
22/08/2017,200000,Saint-Hilaire-de-Riez,Maison,63,3,103,-1.975745,46.711135
28/08/2017,172500,Longeville-sur-Mer,Maison,106,4,427,-1.492554,46.418852
31/08/2017,131000,Saint-Hilaire-de-Riez,Maison,50,3,801,-2.047593,46.778034
14/08/2017,190000,Saint-Hilaire-de-Riez,Maison,62,3,611,-1.970986,46.704662
10/08/2017,42000,Curzon,Maison,101,4,200,-1.308415,46.445577
30/08/2017,205000,Brem-sur-Mer,Maison,80,4,636,-1.830351,46.598729
11/08/2017,100500,Le Champ-Saint-Père,Maison,100,5,728,-1.3479,46.509333
07/08/2017,192000,Saint-Benoist-sur-Mer,Maison,137,4,1000,-1.343015,46.430263
07/08/2017,192000,Saint-Benoist-sur-Mer,Maison,137,4,5992,-1.343015,46.430263
31/08/2017,345000,Les Sables-d'Olonne,Appartement,55,3,179,-1.768636,46.495104
31/08/2017,345000,Les Sables-d'Olonne,Appartement,68,3,179,-1.768636,46.495104
18/08/2017,373000,Jard-sur-Mer,Maison,95,4,652,-1.587159,46.411609
09/08/2017,181000,Angles,Maison,74,4,543,-1.406888,46.411355
22/08/2017,200500,Longeville-sur-Mer,Maison,80,4,600,-1.498566,46.412342
08/08/2017,90000,La Tranche-sur-Mer,Maison,37,1,185,-1.444578,46.3482
22/08/2017,140000,Longeville-sur-Mer,Maison,66,3,550,-1.483983,46.422302
08/08/2017,135000,La Tranche-sur-Mer,Maison,70,3,100,-1.458448,46.361887
11/08/2017,100000,Le Champ-Saint-Père,Maison,82,3,512,-1.347131,46.509255
09/08/2017,165000,La Tranche-sur-Mer,Maison,80,4,408,-1.455864,46.361809
21/08/2017,141000,Longeville-sur-Mer,Maison,85,4,292,-1.490856,46.424801
10/08/2017,251000,La Tranche-sur-Mer,Maison,74,4,527,-1.445981,46.348148
25/08/2017,170000,Saint-Vincent-sur-Jard,Maison,63,4,510,-1.558496,46.417098
10/08/2017,148500,L'Aiguillon-sur-Vie,Maison,83,3,1000,-1.846606,46.680112
10/08/2017,148500,L'Aiguillon-sur-Vie,Maison,83,3,4120,-1.846606,46.680112
11/08/2017,190990,Le Fenouiller,Maison,106,4,1060,-1.8807,46.728265
14/08/2017,280000,Saint-Gilles-Croix-de-Vie,Maison,86,4,513,-1.924503,46.697601
09/08/2017,169050,Givrand,Maison,116,4,580,-1.883826,46.672244
22/08/2017,290000,Les Sables-d'Olonne,Maison,140,4,429,-1.798645,46.499337
30/08/2017,268000,Les Sables-d'Olonne,Maison,120,5,544,-1.780221,46.507611
12/08/2017,176783,Saint-Gilles-Croix-de-Vie,Maison,48,3,77,-1.937955,46.69533
24/08/2017,175000,Les Sables-d'Olonne,Maison,79,4,165,-1.805451,46.496116
07/08/2017,163000,Les Sables-d'Olonne,Maison,80,4,314,-1.801953,46.504698
07/08/2017,189000,Jard-sur-Mer,Maison,61,3,447,-1.579186,46.420971
09/08/2017,225000,Les Sables-d'Olonne,Maison,99,4,671,-1.778405,46.533987
10/08/2017,195000,Jard-sur-Mer,Maison,100,4,485,-1.590433,46.421911
22/08/2017,55000,Jard-sur-Mer,Maison,54,2,151,-1.578308,46.412286
05/09/2017,175000,Les Sables-d'Olonne,Maison,166,4,726,-1.71547,46.481715
18/08/2017,255000,Sainte-Foy,Maison,117,5,869,-1.688253,46.517702
18/08/2017,255000,Sainte-Foy,Maison,117,5,500,-1.688253,46.517702
21/08/2017,540000,La Faute-sur-Mer,Maison,207,6,1000,-1.306218,46.313839
21/08/2017,540000,La Faute-sur-Mer,Maison,207,6,417,-1.306218,46.313839
11/08/2017,68000,Vairé,Maison,91,3,151,-1.753977,46.600794
02/08/2017,154000,Longeville-sur-Mer,Maison,62,4,289,-1.485147,46.390079
13/07/2017,148000,Angles,Maison,80,4,891,-1.39905,46.406786
17/08/2017,137500,La Boissière-des-Landes,Maison,101,4,753,-1.450821,46.589648
16/08/2017,193900,La Chapelle-Hermier,Maison,125,4,886,-1.720129,46.685582
11/08/2017,169500,Bretignolles-sur-Mer,Maison,65,4,265,-1.873151,46.631641
11/08/2017,197500,Talmont-Saint-Hilaire,Maison,116,5,665,-1.623334,46.4486
11/08/2017,197500,Talmont-Saint-Hilaire,Maison,116,5,500,-1.623334,46.4486
25/08/2017,510000,Les Sables-d'Olonne,Maison,130,3,659,-1.753632,46.48269
11/08/2017,400000,Les Sables-d'Olonne,Maison,93,3,207,-1.799668,46.496603
07/08/2017,180000,Les Sables-d'Olonne,Maison,46,3,350,-1.743777,46.484773
11/08/2017,591000,Les Sables-d'Olonne,Maison,83,3,646,-1.799654,46.501441
11/08/2017,591000,Les Sables-d'Olonne,Maison,126,4,646,-1.799654,46.501441
11/08/2017,591000,Les Sables-d'Olonne,Maison,33,1,646,-1.799654,46.501441
11/08/2017,591000,Les Sables-d'Olonne,Maison,27,1,646,-1.799654,46.501441
16/08/2017,175000,Les Sables-d'Olonne,Maison,70,3,363,-1.774047,46.533921
24/08/2017,150000,Les Sables-d'Olonne,Maison,60,2,85,-1.798797,46.495867
11/08/2017,155000,Bretignolles-sur-Mer,Maison,54,3,314,-1.870433,46.624371
25/08/2017,380000,Saint-Hilaire-de-Riez,Maison,158,5,198,-1.970206,46.714628
25/08/2017,380000,Saint-Hilaire-de-Riez,Maison,158,5,851,-1.970206,46.714628
01/08/2017,134000,Vairé,Maison,85,3,923,-1.75758,46.600246
01/08/2017,134000,Vairé,Maison,85,3,500,-1.75758,46.600246
11/08/2017,235000,Saint-Gilles-Croix-de-Vie,Maison,74,4,176,-1.942614,46.69856
22/08/2017,230000,Les Sables-d'Olonne,Maison,84,4,306,-1.790994,46.525074
04/08/2017,85900,Landeronde,Maison,90,3,437,-1.569466,46.653232
09/08/2017,215000,Les Sables-d'Olonne,Maison,64,3,393,-1.753164,46.493471
28/08/2017,340000,Saint-Hilaire-de-Riez,Maison,76,4,351,-1.969107,46.705614
29/08/2017,200000,Saint-Gilles-Croix-de-Vie,Maison,59,3,288,-1.941013,46.70076
31/08/2017,142000,Saint-Maixent-sur-Vie,Maison,78,3,1108,-1.827119,46.738024
23/08/2017,111000,Sainte-Flaive-des-Loups,Maison,77,3,655,-1.580155,46.612399
16/08/2017,464690,Bretignolles-sur-Mer,Maison,130,7,1198,-1.857383,46.631194
16/08/2017,181000,Les Achards,Maison,92,4,640,-1.652281,46.59481
29/08/2017,556000,Les Sables-d'Olonne,Maison,23,1,360,-1.782693,46.502301
29/08/2017,556000,Les Sables-d'Olonne,Maison,163,5,360,-1.782693,46.502301
29/08/2017,556000,Les Sables-d'Olonne,Maison,47,3,360,-1.782693,46.502301
29/08/2017,556000,Les Sables-d'Olonne,Maison,23,1,612,-1.782693,46.502301
29/08/2017,556000,Les Sables-d'Olonne,Maison,47,3,612,-1.782693,46.502301
29/08/2017,556000,Les Sables-d'Olonne,Maison,163,5,612,-1.782693,46.502301
31/08/2017,185000,Les Sables-d'Olonne,Maison,69,4,279,-1.804871,46.508199
30/08/2017,216000,Les Sables-d'Olonne,Maison,85,4,363,-1.803147,46.503741
25/08/2017,255000,Les Sables-d'Olonne,Maison,67,3,63,-1.776355,46.494045
23/08/2017,215000,Les Sables-d'Olonne,Maison,65,2,515,-1.783866,46.509336
25/08/2017,162000,Sainte-Foy,Maison,73,4,387,-1.6739,46.548761
22/08/2017,150600,Jard-sur-Mer,Maison,42,3,463,-1.603181,46.420105
23/08/2017,180000,Notre-Dame-de-Riez,Maison,92,4,500,-1.875916,46.736685
23/08/2017,180000,Notre-Dame-de-Riez,Maison,92,4,4129,-1.875916,46.736685
11/08/2017,235000,La Tranche-sur-Mer,Maison,65,4,715,-1.389311,46.346451
22/08/2017,129000,Les Achards,Maison,81,3,1040,-1.659353,46.593
14/08/2017,286000,Saint-Gilles-Croix-de-Vie,Maison,88,2,414,-1.947778,46.699431
18/08/2017,205950,Saint-Hilaire-de-Riez,Maison,62,4,411,-1.945714,46.724651
22/08/2017,145000,Le Fenouiller,Maison,127,4,980,-1.894945,46.714405
22/08/2017,123000,Grosbreuil,Maison,62,4,513,-1.613252,46.542752
08/08/2017,67000,La Tranche-sur-Mer,Maison,40,2,140,-1.398634,46.343028
08/08/2017,90000,La Tranche-sur-Mer,Maison,40,2,140,-1.398634,46.343028
18/08/2017,176100,Saint-Gilles-Croix-de-Vie,Maison,60,3,53,-1.924321,46.691183
29/08/2017,137850,Les Sables-d'Olonne,Maison,113,4,96,-1.774021,46.533093
01/09/2017,200000,Les Sables-d'Olonne,Maison,81,5,582,-1.758159,46.512886
28/08/2017,215000,Les Sables-d'Olonne,Maison,82,3,273,-1.741384,46.503717
31/08/2017,218000,Les Sables-d'Olonne,Maison,86,5,243,-1.801847,46.503557
21/08/2017,155000,Bretignolles-sur-Mer,Maison,76,3,330,-1.852349,46.629324
31/08/2017,410000,Les Sables-d'Olonne,Maison,128,5,715,-1.765689,46.504783
23/08/2017,209000,Saint-Gilles-Croix-de-Vie,Maison,57,3,198,-1.942226,46.699452
22/08/2017,145000,Grosbreuil,Maison,83,4,515,-1.613936,46.539227
08/09/2017,244000,Le Girouard,Maison,102,4,500,-1.628135,46.560026
08/09/2017,244000,Le Girouard,Maison,102,4,1756,-1.628135,46.560026
22/08/2017,507000,Sainte-Foy,Maison,269,5,1326,-1.690789,46.519282
22/08/2017,507000,Sainte-Foy,Maison,269,5,1000,-1.690789,46.519282
23/08/2017,100000,L'Aiguillon-sur-Vie,Maison,85,4,281,-1.827497,46.670448
08/09/2017,250000,Le Girouard,Maison,98,4,693,-1.603031,46.569724
16/08/2017,190000,Saint-Hilaire-de-Riez,Maison,67,5,282,-1.952587,46.718018
30/08/2017,220000,Les Sables-d'Olonne,Maison,73,4,351,-1.785041,46.505604
16/08/2017,405000,Les Sables-d'Olonne,Maison,140,4,870,-1.823606,46.58307
16/08/2017,405000,Les Sables-d'Olonne,Maison,140,4,1302,-1.823606,46.58307
22/08/2017,232250,Le Champ-Saint-Père,Maison,160,5,1285,-1.344804,46.511604
29/08/2017,320000,Les Sables-d'Olonne,Maison,77,4,115,-1.774209,46.492531
29/08/2017,320000,Les Sables-d'Olonne,Maison,30,1,115,-1.774209,46.492531
31/08/2017,245000,Les Sables-d'Olonne,Maison,87,4,511,-1.780427,46.509486
19/08/2017,172000,Commequiers,Maison,122,3,500,-1.843046,46.761543
19/08/2017,172000,Commequiers,Maison,122,3,1266,-1.843046,46.761543
22/08/2017,155000,Commequiers,Maison,72,4,1652,-1.790286,46.797982
22/08/2017,155000,Commequiers,Maison,90,4,1652,-1.790286,46.797982
22/08/2017,95000,Le Champ-Saint-Père,Maison,82,3,450,-1.347822,46.508641
17/08/2017,227000,Saint-Gilles-Croix-de-Vie,Maison,74,3,261,-1.941497,46.700349
25/08/2017,100000,Saint-Vincent-sur-Graon,Maison,73,3,767,-1.395311,46.517121
04/09/2017,190000,Bretignolles-sur-Mer,Maison,91,3,485,-1.860386,46.632892
18/08/2017,650000,Les Sables-d'Olonne,Maison,182,5,500,-1.750035,46.475539
18/08/2017,650000,Les Sables-d'Olonne,Maison,182,5,1119,-1.750035,46.475539
31/08/2017,240000,Longeville-sur-Mer,Maison,108,6,839,-1.490599,46.406437
22/08/2017,80000,Saint-Vincent-sur-Graon,Maison,158,5,2647,-1.343551,46.496389
31/07/2017,300000,La Tranche-sur-Mer,Maison,74,4,804,-1.455264,46.343694
24/08/2017,279150,L'Aiguillon-sur-Vie,Maison,153,7,10877,-1.814324,46.654866
24/08/2017,279150,L'Aiguillon-sur-Vie,Maison,153,7,120,-1.814324,46.654866
25/08/2017,213000,Saint-Vincent-sur-Jard,Maison,72,4,497,-1.555645,46.407744
18/08/2017,174000,Les Sables-d'Olonne,Maison,77,3,517,-1.738619,46.487206
01/09/2017,273000,Les Sables-d'Olonne,Maison,131,5,500,-1.772917,46.515466
01/09/2017,273000,Les Sables-d'Olonne,Maison,131,5,550,-1.772917,46.515466
16/08/2017,565000,Talmont-Saint-Hilaire,Maison,281,7,1000,-1.684269,46.514371
16/08/2017,565000,Talmont-Saint-Hilaire,Maison,281,7,6369,-1.684269,46.514371
11/09/2017,230000,Talmont-Saint-Hilaire,Maison,88,4,409,-1.607367,46.463927
25/08/2017,230000,Longeville-sur-Mer,Maison,95,4,560,-1.492863,46.422192
28/08/2017,115000,La Faute-sur-Mer,Maison,89,4,313,-1.319599,46.332922
01/09/2017,80000,Le Girouard,Maison,48,2,150,-1.62431,46.571613
18/08/2017,260000,Saint-Vincent-sur-Jard,Maison,87,2,900,-1.568103,46.427326
18/08/2017,260000,Saint-Vincent-sur-Jard,Maison,87,2,582,-1.568103,46.427326
21/08/2017,95500,Grosbreuil,Maison,62,3,665,-1.576983,46.541243
30/08/2017,252000,Talmont-Saint-Hilaire,Maison,141,5,942,-1.605249,46.488778
30/08/2017,252000,Talmont-Saint-Hilaire,Maison,141,5,1000,-1.605249,46.488778
02/09/2017,180000,Saint-Vincent-sur-Jard,Maison,83,3,296,-1.563061,46.420367
16/08/2017,324300,Longeville-sur-Mer,Maison,113,4,900,-1.529677,46.413099
31/08/2017,186000,Les Sables-d'Olonne,Maison,85,4,497,-1.779127,46.523368
07/09/2017,165000,Saint-Mathurin,Maison,71,3,567,-1.717545,46.556397
18/08/2017,208500,Les Sables-d'Olonne,Maison,72,4,556,-1.776183,46.526685
31/08/2017,220000,Saint-Julien-des-Landes,Maison,54,2,2780,-1.687018,46.640817
31/08/2017,220000,Saint-Julien-des-Landes,Maison,102,5,200,-1.687437,46.640538
31/08/2017,220000,Saint-Julien-des-Landes,Maison,102,5,680,-1.687437,46.640538
21/08/2017,165000,Poiroux,Maison,112,6,500,-1.53197,46.502935
21/08/2017,165000,Poiroux,Maison,112,6,1912,-1.53197,46.502935
25/08/2017,272000,Les Sables-d'Olonne,Maison,100,4,453,-1.773089,46.531218
25/08/2017,90000,La Chaize-Giraud,Maison,73,3,459,-1.809729,46.649229
01/09/2017,125000,Les Sables-d'Olonne,Maison,60,2,305,-1.751776,46.505099
17/08/2017,128000,Angles,Maison,75,4,995,-1.40649,46.397774
16/08/2017,226600,Saint-Maixent-sur-Vie,Maison,132,5,1048,-1.81486,46.740011
18/08/2017,208000,La Tranche-sur-Mer,Maison,73,4,305,-1.442729,46.341961
05/09/2017,125500,Saint-Hilaire-de-Riez,Maison,60,5,291,-1.946023,46.721481
05/09/2017,315000,Les Sables-d'Olonne,Maison,95,3,231,-1.765616,46.48663
25/08/2017,107900,La Tranche-sur-Mer,Maison,55,3,47,-1.453431,46.361205
29/08/2017,293000,L'Île-d'Olonne,Maison,196,7,663,-1.798446,46.580213
29/08/2017,293000,L'Île-d'Olonne,Maison,196,7,1233,-1.798446,46.580213
21/08/2017,148500,La Jonchère,Maison,125,4,704,-1.374673,46.437612
28/08/2017,119500,La Tranche-sur-Mer,Maison,42,3,34,-1.458693,46.361783
05/09/2017,156000,Sainte-Foy,Maison,64,3,914,-1.682383,46.547651
28/08/2017,254000,Les Sables-d'Olonne,Maison,92,5,648,-1.745147,46.480699
31/08/2017,100700,La Faute-sur-Mer,Maison,46,2,236,-1.322766,46.328951
01/09/2017,242000,Brem-sur-Mer,Maison,109,4,1098,-1.818097,46.595226
25/08/2017,440000,Bretignolles-sur-Mer,Maison,101,3,1000,-1.875693,46.629749
25/08/2017,440000,Bretignolles-sur-Mer,Maison,101,3,760,-1.875693,46.629749
21/08/2017,192000,Grosbreuil,Maison,113,5,767,-1.61091,46.539996
06/09/2017,170000,Les Sables-d'Olonne,Maison,115,6,387,-1.786038,46.509834
17/08/2017,135000,Commequiers,Maison,88,3,804,-1.831851,46.760648
25/08/2017,148500,Landevieille,Maison,106,3,514,-1.806231,46.646017
23/08/2017,158000,La Tranche-sur-Mer,Maison,51,3,359,-1.455808,46.36287
25/08/2017,235000,Les Sables-d'Olonne,Maison,135,5,1183,-1.80142,46.54833
25/08/2017,235000,Les Sables-d'Olonne,Maison,135,5,3085,-1.80142,46.54833
19/08/2017,180000,Les Sables-d'Olonne,Maison,93,4,303,-1.776834,46.502496
05/09/2017,341000,Les Sables-d'Olonne,Maison,149,6,733,-1.766093,46.523249
24/08/2017,280000,Talmont-Saint-Hilaire,Maison,125,5,485,-1.656809,46.460464
22/08/2017,157000,Les Sables-d'Olonne,Maison,60,3,52,-1.780417,46.495844
12/09/2017,224000,Les Sables-d'Olonne,Maison,91,4,730,-1.746597,46.488488
15/09/2017,265000,Les Sables-d'Olonne,Maison,105,4,562,-1.728816,46.505044
01/09/2017,80000,Beaulieu-sous-la-Roche,Maison,74,2,380,-1.640008,46.667719
04/09/2017,268200,Sainte-Foy,Maison,119,3,1029,-1.666915,46.516566
22/08/2017,280000,Les Sables-d'Olonne,Appartement,80,5,104,-1.781303,46.496405
05/09/2017,296000,Les Sables-d'Olonne,Maison,109,5,450,-1.744976,46.499949
24/08/2017,199000,Saint-Hilaire-de-Riez,Maison,66,4,514,-1.966654,46.704817
13/09/2017,196000,Sainte-Foy,Maison,123,5,1000,-1.681845,46.544013
13/09/2017,196000,Sainte-Foy,Maison,123,5,367,-1.681845,46.544013
21/08/2017,237000,Saint-Hilaire-de-Riez,Maison,126,4,922,-1.962459,46.772517
31/08/2017,160000,Les Sables-d'Olonne,Maison,64,3,351,-1.751226,46.49001
12/09/2017,200000,Saint-Hilaire-de-Riez,Maison,50,3,641,-1.953426,46.706122
25/08/2017,103000,Poiroux,Maison,59,3,170,-1.535321,46.505334
31/08/2017,150000,Saint-Gilles-Croix-de-Vie,Maison,71,4,371,-1.930687,46.690743
01/09/2017,380000,Sainte-Foy,Maison,177,5,1223,-1.675305,46.546561
30/08/2017,198000,Landevieille,Maison,180,5,1151,-1.807016,46.642001
11/09/2017,200000,Saint-Hilaire-de-Riez,Maison,84,5,353,-1.969149,46.69621
22/08/2017,175000,Saint-Hilaire-de-Riez,Maison,62,3,1022,-1.949773,46.740546
06/09/2017,108000,La Faute-sur-Mer,Maison,56,3,600,-1.328419,46.333836
04/09/2017,25000,Beaulieu-sous-la-Roche,Maison,86,3,450,-1.606156,46.67802
08/09/2017,160000,Les Sables-d'Olonne,Maison,75,3,527,-1.786355,46.506073
11/09/2017,300000,Les Sables-d'Olonne,Maison,105,4,459,-1.749546,46.504978
28/08/2017,243000,Les Sables-d'Olonne,Maison,103,5,391,-1.788219,46.52073
28/08/2017,243000,Les Sables-d'Olonne,Maison,103,5,500,-1.788219,46.52073
29/08/2017,518000,Saint-Gilles-Croix-de-Vie,Maison,137,6,208,-1.936901,46.69547
31/08/2017,93000,Landeronde,Maison,66,4,1332,-1.556516,46.651385
05/09/2017,300000,Les Sables-d'Olonne,Maison,140,6,408,-1.796918,46.49173
23/08/2017,220500,Commequiers,Maison,100,4,811,-1.837669,46.757995
08/09/2017,152000,Talmont-Saint-Hilaire,Maison,60,3,210,-1.603215,46.470553
08/09/2017,152000,Talmont-Saint-Hilaire,Maison,98,4,210,-1.603215,46.470553
05/09/2017,95000,Talmont-Saint-Hilaire,Maison,60,1,900,-1.665283,46.489133
05/09/2017,95000,Talmont-Saint-Hilaire,Maison,60,1,703,-1.665283,46.489133
30/08/2017,300000,Saint-Gilles-Croix-de-Vie,Appartement,46,2,156,-1.94135,46.69683
30/08/2017,300000,Saint-Gilles-Croix-de-Vie,Appartement,60,2,156,-1.94135,46.69683
06/09/2017,69000,L'Aiguillon-sur-Vie,Maison,46,4,252,-1.833916,46.67793
21/08/2017,124000,Jard-sur-Mer,Maison,46,3,149,-1.570455,46.415562
04/09/2017,350000,La Tranche-sur-Mer,Maison,53,3,974,-1.397121,46.3475
18/09/2017,195500,Saint-Vincent-sur-Jard,Maison,109,6,527,-1.553228,46.415165
24/08/2017,288000,Talmont-Saint-Hilaire,Maison,133,5,500,-1.617163,46.440937
24/08/2017,288000,Talmont-Saint-Hilaire,Maison,133,5,674,-1.617163,46.440937
23/08/2017,142500,Talmont-Saint-Hilaire,Maison,112,4,111,-1.621383,46.465461
22/08/2017,475000,Les Sables-d'Olonne,Maison,192,5,800,-1.792797,46.526473
22/08/2017,475000,Les Sables-d'Olonne,Maison,192,5,1260,-1.792797,46.526473
18/09/2017,218500,Bretignolles-sur-Mer,Maison,100,5,427,-1.867097,46.61705
06/09/2017,280000,Les Sables-d'Olonne,Maison,88,5,137,-1.772495,46.493184
23/08/2017,168000,Grosbreuil,Maison,99,4,596,-1.642677,46.516914
23/08/2017,285000,Talmont-Saint-Hilaire,Maison,102,4,423,-1.677282,46.449864
17/07/2017,510000,Saint-Hilaire-de-Riez,Maison,98,5,136,-1.960988,46.693822
01/09/2017,282000,Brem-sur-Mer,Maison,133,6,645,-1.832279,46.598988
04/09/2017,251200,Givrand,Maison,117,5,820,-1.878978,46.676674
12/09/2017,175000,La Boissière-des-Landes,Maison,111,5,500,-1.400445,46.545267
12/09/2017,175000,La Boissière-des-Landes,Maison,111,5,1335,-1.400445,46.545267
25/08/2017,200000,Les Sables-d'Olonne,Maison,72,4,273,-1.811064,46.494777
18/09/2017,160000,Les Sables-d'Olonne,Maison,32,2,59,-1.779473,46.496544
28/08/2017,350000,Les Sables-d'Olonne,Maison,96,3,650,-1.796391,46.517489
28/08/2017,350000,Les Sables-d'Olonne,Maison,96,3,500,-1.796391,46.517489
25/08/2017,300000,Le Bernard,Maison,109,5,833,-1.468978,46.439621
11/09/2017,182000,Les Sables-d'Olonne,Maison,64,2,272,-1.752799,46.490404
12/09/2017,272000,Les Sables-d'Olonne,Maison,97,4,552,-1.751148,46.498335
28/08/2017,700000,Talmont-Saint-Hilaire,Maison,158,5,1000,-1.707961,46.452448
28/08/2017,700000,Talmont-Saint-Hilaire,Maison,158,5,2080,-1.707961,46.452448
29/08/2017,480000,Talmont-Saint-Hilaire,Maison,220,7,1576,-1.652197,46.455873
29/08/2017,480000,Talmont-Saint-Hilaire,Maison,220,7,500,-1.652197,46.455873
05/09/2017,315000,Les Sables-d'Olonne,Maison,102,4,754,-1.768813,46.510042
05/09/2017,100000,Brem-sur-Mer,Maison,42,3,210,-1.839653,46.609915
15/09/2017,524000,Saint-Gilles-Croix-de-Vie,Maison,196,6,741,-1.916979,46.678892
15/09/2017,524000,Saint-Gilles-Croix-de-Vie,Maison,196,6,500,-1.916979,46.678892
31/08/2017,127000,Le Girouard,Maison,140,4,844,-1.62653,46.561288
05/09/2017,110000,Le Bernard,Maison,75,1,940,-1.441139,46.455813
05/09/2017,100900,Landeronde,Maison,89,5,769,-1.572243,46.656205
12/09/2017,262000,Les Sables-d'Olonne,Maison,73,3,287,-1.800553,46.491198
02/09/2017,99848,Saint-Hilaire-de-Riez,Maison,73,3,352,-1.947213,46.719415
24/08/2017,237600,Landeronde,Maison,144,5,2842,-1.553225,46.645313
24/08/2017,237600,Landeronde,Maison,144,5,500,-1.553225,46.645313
06/09/2017,70000,Landeronde,Maison,56,3,515,-1.563841,46.650775
08/08/2017,152000,Saint-Hilaire-de-Riez,Maison,51,3,490,-1.985638,46.735654
30/08/2017,149480,Saint-Maixent-sur-Vie,Maison,77,4,1367,-1.830843,46.737876
30/08/2017,149480,Saint-Maixent-sur-Vie,Maison,77,4,500,-1.830843,46.737876
06/09/2017,179020,L'Île-d'Olonne,Maison,81,4,559,-1.774591,46.559014
29/08/2017,180900,Givrand,Maison,78,3,560,-1.888672,46.671314
01/09/2017,145000,Le Bernard,Maison,77,3,1021,-1.471206,46.439302
01/09/2017,145000,Le Bernard,Maison,77,3,500,-1.471206,46.439302
01/09/2017,103000,Martinet,Maison,71,3,160,-1.685545,46.677311
15/09/2017,150000,Saint-Hilaire-de-Riez,Maison,70,4,293,-2.053885,46.775454
23/08/2017,113000,Nieul-le-Dolent,Maison,119,5,670,-1.50254,46.574918
